line	predicate	lable
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance == parRelativeTolerance	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#50	this.weight > weight	1
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#double#value#?,double#94	(evaluate(coefficients,x))!= 0	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance > costRelativeTolerance	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#272	this.costRelativeTolerance != threshold	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#50	this.weight != y	0
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#double#value#?,double#94	(evaluate(coefficients,x))== 0	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#272	this.costRelativeTolerance >= parRelativeTolerance	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold <= threshold	0
org.apache.commons.math3.linear.DiagonalMatrix#int#getColumnDimension#?#296	(getRowDimension())>= 0	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#50	this.weight != weight	1
org.apache.commons.math3.util.FastMath#double#max#?,double,double#3545	!(bits == 0x8000000000000000L)	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold > orthoTolerance	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold != threshold	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#272	this.costRelativeTolerance > orthoTolerance	1
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#double#getWeight#?#59	(weight)== 0	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance > parRelativeTolerance	1
org.apache.commons.math3.util.Incrementor#?#Incrementor#?,int,MaxCountExceededCallback#84	maximalCount > max	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance >= parRelativeTolerance	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance <= orthoTolerance	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold == threshold	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance > initialStepBoundFactor	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#272	this.costRelativeTolerance == costRelativeTolerance	0
org.apache.commons.math3.linear.DiagonalMatrix#int#getRowDimension#?#290	(data == null ? 0 : data.length)> 0	0
org.apache.commons.math3.util.FastMath#double#abs#?,double#3017	((x < 0.0) ? -x : (x == 0.0) ? 0.0 : x)>= 0	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#52	this.y > y	1
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#double#getWeight#?#59	(weight)>= 0	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#double#getY#?#73	(y)< 0	1
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#51	this.x >= weight	1
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#51	this.x < weight	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance != threshold	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance <= costRelativeTolerance	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold >= parRelativeTolerance	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance < initialStepBoundFactor	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance >= initialStepBoundFactor	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance != parRelativeTolerance	1
org.apache.commons.math3.linear.DiagonalMatrix#int#getColumnDimension#?#296	(getRowDimension())== 0	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#271	this.initialStepBoundFactor != initialStepBoundFactor	1
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#double#getWeight#?#59	(weight)> 0	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold != costRelativeTolerance	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#271	this.initialStepBoundFactor < costRelativeTolerance	1
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#52	this.y <= y	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold == orthoTolerance	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#271	this.initialStepBoundFactor <= orthoTolerance	1
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#double#evaluate#?,double[],double#139	(result)!= 0	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#272	this.costRelativeTolerance > parRelativeTolerance	1
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#double#value#?,double#94	(evaluate(coefficients,x))< 0	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#272	this.costRelativeTolerance > initialStepBoundFactor	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance <= threshold	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#271	this.initialStepBoundFactor < parRelativeTolerance	1
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateVectorOptimizer#void#parseOptimizationData#?,OptimizationData#351	!(data instanceof InitialGuess)	1
org.apache.commons.math3.linear.DiagonalMatrix#int#getRowDimension#?#290	(data == null ? 0 : data.length)== 0	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance >= costRelativeTolerance	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#272	this.costRelativeTolerance < threshold	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance < threshold	1
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#double#getY#?#73	(y)!= 0	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#271	this.initialStepBoundFactor == parRelativeTolerance	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance > threshold	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#double#getWeight#?#59	(weight)<= 0	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance < parRelativeTolerance	1
org.apache.commons.math3.linear.MatrixUtils#boolean#isSymmetricInternal#?,RealMatrix,double,boolean#399	i < rows	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#50	this.weight >= weight	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold >= orthoTolerance	1
org.apache.commons.math3.util.Incrementor#void#setMaximalCount#?,int#96	maximalCount >= max	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#271	this.initialStepBoundFactor < orthoTolerance	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#271	this.initialStepBoundFactor != orthoTolerance	0
org.apache.commons.math3.util.FastMath#double#max#?,double,double#3532	!(a > b)	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance == costRelativeTolerance	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold <= initialStepBoundFactor	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance < orthoTolerance	1
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#50	this.weight == x	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#271	this.initialStepBoundFactor >= costRelativeTolerance	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#271	this.initialStepBoundFactor > parRelativeTolerance	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance <= orthoTolerance	0
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateVectorOptimizer#void#parseOptimizationData#?,OptimizationData#347	data instanceof Weight	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold > parRelativeTolerance	1
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#double#evaluate#?,double[],double#132	n == 0	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance >= orthoTolerance	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#50	this.weight <= x	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#272	this.costRelativeTolerance < costRelativeTolerance	1
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#51	this.x > x	1
org.apache.commons.math3.linear.MatrixUtils#void#checkRowIndex#?,AnyMatrix,int#468	!(row < 0 || row >= m.getRowDimension())	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance <= initialStepBoundFactor	0
org.apache.commons.math3.util.FastMath#double#max#?,double,double#3548	(a)!= 0	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance != initialStepBoundFactor	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#51	this.x > y	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#52	this.y < x	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#272	this.costRelativeTolerance < initialStepBoundFactor	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance <= threshold	1
org.apache.commons.math3.util.Incrementor#void#setMaximalCount#?,int#96	maximalCount <= max	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#271	this.initialStepBoundFactor <= parRelativeTolerance	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#272	this.costRelativeTolerance >= initialStepBoundFactor	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#271	this.initialStepBoundFactor > initialStepBoundFactor	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold > costRelativeTolerance	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold < parRelativeTolerance	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#52	this.y <= weight	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance != orthoTolerance	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold >= costRelativeTolerance	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance == orthoTolerance	0
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateVectorOptimizer#void#setUp#?#323	!(i < dim)	0
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateVectorOptimizer#void#checkParameters#?#365	!(target.length != weightMatrix.getColumnDimension())	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#51	this.x != weight	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold >= threshold	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#52	this.y != y	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#271	this.initialStepBoundFactor <= initialStepBoundFactor	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#51	this.x <= weight	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance >= threshold	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance != orthoTolerance	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#272	this.costRelativeTolerance <= costRelativeTolerance	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#51	this.x < x	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance <= parRelativeTolerance	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#51	this.x <= y	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#271	this.initialStepBoundFactor <= costRelativeTolerance	1
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#52	this.y != x	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#51	this.x < y	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance > orthoTolerance	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#272	this.costRelativeTolerance <= initialStepBoundFactor	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#272	this.costRelativeTolerance >= costRelativeTolerance	0
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#double#evaluate#?,double[],double#139	(result)> 0	0
org.apache.commons.math3.util.MathUtils#void#checkNotNull#?,Object#264	!(o == null)	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold > threshold	1
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#52	this.y != weight	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#51	this.x <= x	0
org.apache.commons.math3.linear.EigenDecomposition#?#EigenDecomposition#?,RealMatrix#121	!(isSymmetric)	1
org.apache.commons.math3.linear.EigenDecomposition#?#EigenDecomposition#?,RealMatrix#121	isSymmetric	0
org.apache.commons.math3.linear.DiagonalMatrix#double#getEntry#?,int,int#238	(row == column ? data[row] : 0)> 0	0
org.apache.commons.math3.util.FastMath#double#abs#?,double#3017	((x < 0.0) ? -x : (x == 0.0) ? 0.0 : x)> 0	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance != parRelativeTolerance	1
org.apache.commons.math3.linear.DiagonalMatrix#int#getRowDimension#?#290	(data == null ? 0 : data.length)<= 0	1
org.apache.commons.math3.linear.DiagonalMatrix#int#getRowDimension#?#290	(data == null ? 0 : data.length)< 0	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#271	this.initialStepBoundFactor > orthoTolerance	0
org.apache.commons.math3.linear.MatrixUtils#void#checkRowIndex#?,AnyMatrix,int#468	row < 0 || row >= m.getRowDimension()	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance > initialStepBoundFactor	1
org.apache.commons.math3.optimization.fitting.CurveFitter#double[]#fit#?,int,T,double[]#187	!(optimizer == null)	1
org.apache.commons.math3.util.FastMath#double#max#?,double,double#3548	(a)< 0	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#274	this.orthoTolerance >= costRelativeTolerance	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance <= parRelativeTolerance	0
org.apache.commons.math3.util.FastMath#double#max#?,double,double#3539	!(a != b)	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#double#getY#?#73	(y)>= 0	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#275	this.qrRankingThreshold < threshold	1
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#51	this.x >= y	0
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#double#evaluate#?,double[],double#139	(result)< 0	1
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#50	this.weight >= y	0
org.apache.commons.math3.linear.DiagonalMatrix#double#getEntry#?,int,int#238	(row == column ? data[row] : 0)!= 0	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance == threshold	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#272	this.costRelativeTolerance >= orthoTolerance	0
org.apache.commons.math3.analysis.polynomials.PolynomialFunction#double#value#?,double#94	(evaluate(coefficients,x))> 0	0
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint#?#WeightedObservedPoint#?,double,double,double#51	this.x >= x	0
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance < orthoTolerance	1
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer#?#LevenbergMarquardtOptimizer#?,double,double,double,double,double#273	this.parRelativeTolerance > parRelativeTolerance	1
org.apache.commons.math3.linear.MatrixUtils#boolean#isSymmetricInternal#?,RealMatrix,double,boolean#400	j < rows	0
