line	predicate	lable
org.apache.commons.math.util.Precision#boolean#equals#?,double,double,int#282	xInt >= yInt	1
org.apache.commons.math.optimization.linear.SimplexTableau#RealPointValuePair#getSolution#?#419	coefficients[i] >= mostNegative	1
org.apache.commons.math.linear.Array2DRowRealMatrix#void#setSubMatrix#?,double[][],int,int#265	!(column > 0)	0
org.apache.commons.math.linear.ArrayRealVector#double#dotProduct#?,RealVector#454	(dot)< 0	1
org.apache.commons.math.optimization.linear.LinearConstraint#?#LinearConstraint#?,RealVector,Relationship,double#102	this.value < value	1
org.apache.commons.math.linear.Array2DRowRealMatrix#int#getRowDimension#?#322	((data == null) ? 0 : data.length)< 0	1
org.apache.commons.math.linear.AbstractRealMatrix#double[]#getRow#?,int#517	!(i < nCols)	0
org.apache.commons.math.linear.ArrayRealVector#double#dotProduct#?,RealVector#454	(dot)!= 0	1
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#?#LinearObjectiveFunction#?,RealVector,double#67	this.constantTerm == constantTerm	0
org.apache.commons.math.util.Precision#boolean#equals#?,double,double,int#285	yInt == xInt	1
org.apache.commons.math.optimization.linear.SimplexSolver#?#SimplexSolver#?,double,int#60	this.epsilon != epsilon	1
org.apache.commons.math.linear.MatrixUtils#void#checkRowIndex#?,AnyMatrix,int#379	!(row < 0 || row >= m.getRowDimension())	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumSlackVariables#?#545	(numSlackVariables)< 0	1
org.apache.commons.math.optimization.linear.SimplexTableau#void#initializeColumnLabels#?#154	!(getNumObjectiveFunctions() == 2)	1
org.apache.commons.math.linear.Array2DRowRealMatrix#void#setSubMatrix#?,double[][],int,int#279	!(i < data.length)	0
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double,int#139	this.maxUlps >= maxUlps	0
org.apache.commons.math.util.FastMath#long#abs#?,long#3005	((x < 0l) ? -x : x)>= 0	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#double#getValue#?,double[]#92	(coefficients.dotProduct(new ArrayRealVector(point,false)) + constantTerm)!= 0	1
org.apache.commons.math.optimization.RealPointValuePair#?#RealPointValuePair#?,double[],double#46	this.value == value	0
org.apache.commons.math.optimization.linear.LinearConstraint#?#LinearConstraint#?,RealVector,Relationship,double#102	this.value == value	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getConstraintTypeCounts#?,Relationship#289	(count)== 0	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#double#getValue#?,double[]#92	(coefficients.dotProduct(new ArrayRealVector(point,false)) + constantTerm)<= 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#void#doIteration#?,SimplexTableau#150	i < tableau.getHeight()	0
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double,int#144	this.numArtificialVariables > maxUlps	1
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double,int#140	this.numDecisionVariables != maxUlps	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotRow#?,SimplexTableau,int#101	cmp < 0	0
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer#void#incrementIterationsCounter#?#98	++iterations > maxIterations	1
org.apache.commons.math.util.Precision#int#compareTo#?,double,double,int#96	(1)== 0	1
org.apache.commons.math.util.Precision#int#compareTo#?,double,double,double#67	!(x < y)	0
org.apache.commons.math.util.Precision#int#compareTo#?,double,double,double#68	(-1)> 0	1
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#double#getValue#?,double[]#92	(coefficients.dotProduct(new ArrayRealVector(point,false)) + constantTerm)< 0	1
org.apache.commons.math.util.Precision#boolean#equals#?,double,double,int#285	yInt >= xInt	1
org.apache.commons.math.util.Precision#boolean#equals#?,double,double,int#285	yInt != xInt	0
org.apache.commons.math.linear.Array2DRowRealMatrix#double#getEntry#?,int,int#295	(data[row][column])>= 0	0
org.apache.commons.math.util.Precision#int#compareTo#?,double,double,int#94	(-1)<= 0	0
org.apache.commons.math.linear.ArrayRealVector#ArrayRealVector#subtract#?,RealVector#321	!(i < dim)	0
org.apache.commons.math.linear.ArrayRealVector#int#getDimension#?#628	(data.length)!= 0	0
org.apache.commons.math.linear.Array2DRowRealMatrix#void#setEntry#?,int,int,double#302	data[row][column] != value	1
org.apache.commons.math.optimization.linear.SimplexSolver#void#doIteration#?,SimplexTableau#141	!(pivotRow == null)	0
org.apache.commons.math.util.Precision#int#compareTo#?,double,double,double#70	(1)< 0	1
org.apache.commons.math.optimization.linear.SimplexTableau#RealPointValuePair#getSolution#?#413	!(basicRows.contains(basicRow))	1
org.apache.commons.math.util.Precision#boolean#equals#?,double,double,int#282	xInt != yInt	0
org.apache.commons.math.optimization.linear.SimplexTableau#void#dropPhase1Objective#?#336	i < getArtificialVariableOffset()	0
org.apache.commons.math.optimization.RealPointValuePair#?#RealPointValuePair#?,double[],double#46	this.value != value	1
org.apache.commons.math.optimization.linear.SimplexTableau#RealMatrix#createTableau#?,boolean#223	!(constraint.getRelationship() == Relationship.LEQ)	0
org.apache.commons.math.util.Precision#int#compareTo#?,double,double,int#93	x < y	0
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double,int#138	this.epsilon == epsilon	0
org.apache.commons.math.optimization.linear.SimplexTableau#RealMatrix#createTableau#?,boolean#214	!restrictToNonNegative	1
org.apache.commons.math.linear.ArrayRealVector#double#dotProduct#?,RealVector#447	!(v instanceof ArrayRealVector)	1
org.apache.commons.math.linear.ArrayRealVector#RealVector#mapMultiplyToSelf#?,double#374	data[i] != d	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotColumn#?,SimplexTableau#74	!(Precision.compareTo(entry,minValue,maxUlps) < 0)	0
org.apache.commons.math.linear.ArrayRealVector#double#getEntry#?,int#622	(data[index])< 0	0
org.apache.commons.math.linear.AbstractRealMatrix#?#AbstractRealMatrix#?,int,int#54	!(rowDimension < 1)	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotRow#?,SimplexTableau,int#92	!(i < tableau.getHeight())	0
org.apache.commons.math.util.Precision#boolean#equals#?,double,double,int#281	!(xInt < 0)	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotRow#?,SimplexTableau,int#109	minRatioPositions.size() == 0	1
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotColumn#?,SimplexTableau#72	!(i < tableau.getWidth() - 1)	0
org.apache.commons.math.optimization.linear.SimplexSolver#void#doIteration#?,SimplexTableau#151	!(i != pivotRow)	0
org.apache.commons.math.linear.Array2DRowRealMatrix#void#setSubMatrix#?,double[][],int,int#261	!(data == null)	1
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double,int#139	this.maxUlps < maxUlps	1
org.apache.commons.math.linear.Array2DRowRealMatrix#void#setSubMatrix#?,double[][],int,int#275	nCols == 0	1
org.apache.commons.math.util.Precision#int#compareTo#?,double,double,int#91	!(equals(x,y,maxUlps))	0
org.apache.commons.math.linear.ArrayRealVector#int#getDimension#?#628	(data.length)<= 0	1
org.apache.commons.math.util.Precision#int#compareTo#?,double,double,double#70	(1)== 0	1
org.apache.commons.math.util.Precision#int#compareTo#?,double,double,double#66	(0)> 0	1
org.apache.commons.math.linear.Array2DRowRealMatrix#void#setSubMatrix#?,double[][],int,int#262	!(row > 0)	0
org.apache.commons.math.optimization.linear.SimplexTableau#void#initializeColumnLabels#?#161	!(!restrictToNonNegative)	0
org.apache.commons.math.optimization.linear.SimplexSolver#?#SimplexSolver#?,double,int#61	this.maxUlps == maxUlps	0
org.apache.commons.math.optimization.linear.LinearConstraint#double#getValue#?#184	(value)!= 0	0
org.apache.commons.math.linear.ArrayRealVector#double#getEntry#?,int#622	(data[index])> 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getConstraintTypeCounts#?,Relationship#289	(count)< 0	1
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double,int#144	this.numArtificialVariables == maxUlps	1
org.apache.commons.math.optimization.linear.LinearConstraint#?#LinearConstraint#?,RealVector,Relationship,double#102	this.value != value	1
org.apache.commons.math.optimization.linear.SimplexTableau#void#initializeColumnLabels#?#158	!(i < getOriginalNumDecisionVariables())	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotColumn#?,SimplexTableau#75	minValue != entry	1
org.apache.commons.math.optimization.linear.SimplexSolver#?#SimplexSolver#?,double,int#60	this.epsilon >= epsilon	0
org.apache.commons.math.linear.ArrayRealVector#?#ArrayRealVector#?,double[],boolean#102	d == null	1
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double,int#139	this.maxUlps != maxUlps	1
org.apache.commons.math.util.FastMath#double#abs#?,double#3023	((x < 0.0) ? -x : (x == 0.0) ? 0.0 : x)<= 0	1
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double,int#144	this.numArtificialVariables >= maxUlps	1
org.apache.commons.math.linear.ArrayRealVector#int#getDimension#?#628	(data.length)< 0	1
org.apache.commons.math.util.Precision#boolean#equals#?,double,double,int#284	yInt < 0	0
org.apache.commons.math.linear.Array2DRowRealMatrix#int#getRowDimension#?#322	((data == null) ? 0 : data.length)!= 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotColumn#?,SimplexTableau#75	minValue >= entry	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumObjectiveFunctions#?#274	(this.numArtificialVariables > 0 ? 2 : 1)== 0	1
org.apache.commons.math.linear.Array2DRowRealMatrix#int#getColumnDimension#?#328	(((data == null) || (data[0] == null)) ? 0 : data[0].length)>= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getWidth#?#463	(tableau.getColumnDimension())>= 0	0
org.apache.commons.math.util.Precision#int#compareTo#?,double,double,int#92	(0)<= 0	0
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer#void#setMaxIterations#?,int#79	this.maxIterations <= maxIterations	0
org.apache.commons.math.optimization.linear.SimplexTableau#void#initializeColumnLabels#?#158	i < getOriginalNumDecisionVariables()	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getRhsOffset#?#514	(getWidth() - 1)< 0	1
org.apache.commons.math.optimization.linear.SimplexTableau#void#initializeColumnLabels#?#167	i < getNumArtificialVariables()	0
org.apache.commons.math.optimization.linear.SimplexTableau#Integer#getBasicRow#?,int#314	Precision.equals(entry,1d,maxUlps) && (row == null)	0
org.apache.commons.math.linear.Array2DRowRealMatrix#double#getEntry#?,int,int#295	(data[row][column])< 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getWidth#?#463	(tableau.getColumnDimension())<= 0	1
org.apache.commons.math.optimization.linear.SimplexTableau#void#dropPhase1Objective#?#346	!(getBasicRow(col) == null)	1
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#double#getConstantTerm#?#83	(constantTerm)<= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#void#divideRow#?,int,double#437	j < getWidth()	0
org.apache.commons.math.linear.Array2DRowRealMatrix#void#setSubMatrix#?,double[][],int,int#280	!(subMatrix[i].length != nCols)	0
org.apache.commons.math.util.Precision#int#compareTo#?,double,double,int#92	(0)== 0	0
org.apache.commons.math.util.Precision#int#compareTo#?,double,double,double#66	(0)>= 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotColumn#?,SimplexTableau#72	i < tableau.getWidth() - 1	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getRhsOffset#?#514	(getWidth() - 1)> 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#RealPointValuePair#getSolution#?#403	i < coefficients.length	1
org.apache.commons.math.optimization.linear.SimplexTableau#void#dropPhase1Objective#?#354	j < getWidth()	0
org.apache.commons.math.optimization.linear.SimplexTableau#void#dropPhase1Objective#?#346	getBasicRow(col) == null	0
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double,int#140	this.numDecisionVariables == maxUlps	1
org.apache.commons.math.optimization.linear.SimplexTableau#double#getEntry#?,int,int#480	(tableau.getEntry(row,column))<= 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotColumn#?,SimplexTableau#75	minValue == entry	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumSlackVariables#?#545	(numSlackVariables)> 0	1
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumObjectiveFunctions#?#274	(this.numArtificialVariables > 0 ? 2 : 1)!= 0	0
org.apache.commons.math.optimization.linear.LinearConstraint#double#getValue#?#184	(value)== 0	1
org.apache.commons.math.optimization.linear.SimplexTableau#void#initializeColumnLabels#?#167	!(i < getNumArtificialVariables())	0
org.apache.commons.math.linear.ArrayRealVector#ArrayRealVector#subtract#?,RealVector#315	v instanceof ArrayRealVector	0
org.apache.commons.math.optimization.linear.SimplexTableau#RealMatrix#createTableau#?,boolean#198	!(!restrictToNonNegative)	0
org.apache.commons.math.optimization.linear.LinearConstraint#?#LinearConstraint#?,RealVector,Relationship,double#102	this.value > value	1
org.apache.commons.math.linear.ArrayRealVector#int#getDimension#?#628	(data.length)> 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumArtificialVariables#?#553	(numArtificialVariables)<= 0	1
org.apache.commons.math.optimization.linear.SimplexSolver#?#SimplexSolver#?,double,int#61	this.maxUlps <= maxUlps	0
org.apache.commons.math.optimization.linear.SimplexTableau#void#dropPhase1Objective#?#338	!(Precision.compareTo(entry,0d,maxUlps) > 0)	0
org.apache.commons.math.linear.AbstractRealMatrix#void#setRowVector#?,int,RealVector#485	vector.getDimension() != nCols	1
org.apache.commons.math.optimization.linear.SimplexTableau#int#getHeight#?#471	(tableau.getRowDimension())!= 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#?#SimplexSolver#?,double,int#61	this.maxUlps >= maxUlps	0
org.apache.commons.math.optimization.linear.SimplexTableau#RealPointValuePair#getSolution#?#413	basicRows.contains(basicRow)	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#?#LinearObjectiveFunction#?,RealVector,double#67	this.constantTerm < constantTerm	1
org.apache.commons.math.optimization.linear.SimplexTableau#double#getEntry#?,int,int#480	(tableau.getEntry(row,column))> 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotRow#?,SimplexTableau,int#111	minRatioPositions.size() > 1	1
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumSlackVariables#?#545	(numSlackVariables)>= 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#void#doIteration#?,SimplexTableau#141	pivotRow == null	1
org.apache.commons.math.optimization.linear.SimplexTableau#RealMatrix#createTableau#?,boolean#187	!(getNumObjectiveFunctions() == 2)	1
org.apache.commons.math.optimization.linear.SimplexTableau#int#getArtificialVariableOffset#?#506	(getNumObjectiveFunctions() + numDecisionVariables + numSlackVariables)> 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getArtificialVariableOffset#?#506	(getNumObjectiveFunctions() + numDecisionVariables + numSlackVariables)<= 0	1
org.apache.commons.math.optimization.linear.SimplexTableau#int#getOriginalNumDecisionVariables#?#537	(f.getCoefficients().getDimension())<= 0	1
org.apache.commons.math.linear.ArrayRealVector#int#getDimension#?#628	(data.length)== 0	1
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double,int#138	this.epsilon <= epsilon	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#double#getValue#?,double[]#92	(coefficients.dotProduct(new ArrayRealVector(point,false)) + constantTerm)== 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double,int#140	this.numDecisionVariables < maxUlps	0
org.apache.commons.math.linear.Array2DRowRealMatrix#void#setEntry#?,int,int,double#302	data[row][column] > value	1
org.apache.commons.math.optimization.linear.SimplexTableau#void#dropPhase1Objective#?#338	Precision.compareTo(entry,0d,maxUlps) > 0	1
org.apache.commons.math.optimization.linear.SimplexTableau#int#getWidth#?#463	(tableau.getColumnDimension())== 0	1
org.apache.commons.math.util.Precision#int#compareTo#?,double,double,int#92	(0)>= 0	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#?#LinearObjectiveFunction#?,RealVector,double#67	this.constantTerm > constantTerm	1
org.apache.commons.math.linear.ArrayRealVector#void#checkVectorDimensions#?,int#762	!(data.length != n)	0
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double,int#139	this.maxUlps <= maxUlps	0
org.apache.commons.math.util.Precision#int#compareTo#?,double,double,int#92	(0)!= 0	1
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#double#getConstantTerm#?#83	(constantTerm)!= 0	1
org.apache.commons.math.linear.Array2DRowRealMatrix#int#getRowDimension#?#322	((data == null) ? 0 : data.length)>= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#RealPointValuePair#getSolution#?#419	coefficients[i] != mostNegative	1
org.apache.commons.math.linear.ArrayRealVector#double#dotProduct#?,RealVector#454	(dot)<= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double,int#140	this.numDecisionVariables <= maxUlps	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumSlackVariables#?#545	(numSlackVariables)<= 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#void#doIteration#?,SimplexTableau#151	i != pivotRow	0
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer#void#setMaxIterations#?,int#79	this.maxIterations < maxIterations	1
org.apache.commons.math.linear.ArrayRealVector#double#dotProduct#?,RealVector#454	(dot)>= 0	0
