26,385,29,584,78,1,1,26,1
26,385,129,584,78,1,1,26,0
26,385,11,31,80,0,0,23,0
26,385,29,584,78,1,1,26,0
26,385,129,584,78,1,1,23,1
26,385,11,31,80,0,0,23,0
26,384,1810,588,76,0,18,14,1
26,384,1829,588,76,0,18,14,1
26,384,1258,588,78,1,0,24,0
26,384,1385,588,78,1,0,24,0
26,384,11,31,80,0,0,22,0
26,384,1810,588,76,0,18,23,1
26,384,1829,588,76,0,18,23,1
26,384,1258,588,78,1,0,24,0
26,384,1385,588,78,1,0,24,0
26,384,11,31,80,0,0,22,0
26,384,1810,588,76,0,18,9,1
26,384,1829,588,76,0,18,23,0
26,384,1258,588,78,1,0,23,0
26,384,1385,588,78,1,0,23,0
26,384,11,31,80,0,0,23,0
26,384,1810,588,79,0,18,23,0
26,384,1829,588,76,0,18,9,1
26,384,1258,588,78,1,0,23,0
26,384,1385,588,78,1,0,23,0
26,384,11,31,80,0,0,23,0
26,384,1810,588,39,0,18,23,0
26,384,1829,588,39,0,18,23,0
26,384,844,584,8,0,1,23,1
26,384,1258,588,78,1,0,24,0
26,384,1385,588,78,1,0,24,0
26,384,11,31,80,0,0,22,0
26,384,1810,588,39,0,18,23,0
26,384,1829,588,39,0,18,23,0
26,384,844,584,8,0,1,23,0
26,384,1718,588,39,0,1,9,1
26,384,1258,588,78,1,0,23,0
26,384,1385,588,78,1,0,23,0
26,384,11,31,80,0,0,23,0
26,553,29,584,78,1,1,23,1
26,553,129,584,78,1,1,23,1
26,553,11,31,80,0,0,23,0
26,553,896,584,82,0,1,23,1
26,553,29,584,78,1,1,24,0
26,553,129,584,78,1,1,24,0
26,553,11,31,80,0,0,22,0
26,553,29,588,78,1,1,23,1
26,553,129,588,78,1,1,23,1
26,553,11,31,80,0,0,23,0
26,553,896,588,82,0,1,23,1
26,553,29,588,78,1,1,24,0
26,553,129,588,78,1,1,24,0
26,553,11,31,80,0,0,22,0
26,577,952,588,4,0,12,23,1
26,577,1896,584,78,1,0,23,0
26,577,1952,584,78,1,0,23,0
26,577,11,31,80,0,0,23,0
26,577,1477,588,80,0,0,23,0
26,577,29,588,78,1,24,25,1
26,577,129,588,78,1,24,25,1
26,577,11,31,80,0,0,21,0
26,577,1477,588,351,0,0,23,0
26,577,29,588,78,1,24,16,1
26,577,129,588,78,1,24,11,0
26,577,11,31,80,0,0,23,0
26,577,1477,588,351,0,0,23,0
26,577,29,588,78,1,24,16,0
26,577,129,588,78,1,24,10,1
26,577,11,31,80,0,0,23,0
26,577,1477,588,351,0,0,23,0
26,577,29,588,78,1,24,4,1
26,577,129,588,78,1,24,4,1
26,577,11,31,80,0,0,23,0
26,577,1477,588,4,0,0,23,0
26,577,29,588,78,1,24,13,0
26,577,129,588,78,1,24,10,1
26,577,11,31,80,0,0,23,0
26,577,1477,588,4,0,0,23,0
26,577,29,588,78,1,24,4,1
26,577,129,588,78,1,24,4,1
26,577,11,31,80,0,0,23,0
26,577,1477,588,8,0,0,23,0
26,577,29,588,78,1,24,13,1
26,577,129,588,78,1,24,10,0
26,577,11,31,80,0,0,23,0
26,577,1477,588,8,0,0,23,0
26,577,29,588,78,1,24,4,1
26,577,129,588,78,1,24,4,1
26,577,11,31,80,0,0,23,0
26,769,1520,588,6,0,12,23,1
26,769,1896,584,78,1,0,24,0
26,769,1952,584,78,1,0,24,0
26,769,11,31,80,0,0,22,0
26,769,1477,588,80,0,0,23,0
26,769,29,588,78,1,1,11,0
26,769,129,588,78,1,1,7,1
26,769,11,31,80,0,0,22,0
26,769,1477,588,80,0,0,23,0
26,769,29,588,78,1,1,7,1
26,769,129,588,78,1,1,7,0
26,769,11,31,80,0,0,22,0
26,633,844,584,78,1,0,23,0
26,633,518,584,78,1,12,24,1
26,633,11,31,80,0,0,22,0
26,633,1470,584,22,0,0,23,0
26,633,849,584,76,0,0,24,0
26,633,844,584,78,1,0,23,0
26,633,518,584,78,1,12,23,1
26,633,11,31,80,0,0,23,0
26,633,844,584,78,1,0,23,0
26,633,518,588,78,1,12,24,1
26,633,11,31,80,0,0,22,0
26,633,1470,584,22,0,0,23,0
26,633,849,584,76,0,0,24,0
26,633,844,584,78,1,0,23,0
26,633,518,588,78,1,12,23,1
26,633,11,31,80,0,0,23,0
26,633,844,588,78,1,0,23,0
26,633,518,584,78,1,12,24,1
26,633,11,31,80,0,0,22,0
26,633,1470,588,38,0,0,23,0
26,633,849,588,76,0,0,24,0
26,633,844,588,78,1,0,23,0
26,633,518,584,78,1,12,23,1
26,633,11,31,80,0,0,23,0
26,633,844,588,78,1,0,23,0
26,633,518,588,78,1,12,24,1
26,633,11,31,80,0,0,22,0
26,633,1470,588,38,0,0,23,0
26,633,849,588,76,0,0,24,0
26,633,844,588,78,1,0,23,0
26,633,518,588,78,1,12,23,1
26,633,11,31,80,0,0,23,0
26,633,844,75,78,1,0,23,0
26,633,518,584,78,1,1,24,1
26,633,11,31,80,0,0,22,0
26,633,844,75,78,1,0,23,0
26,633,518,588,78,1,12,24,1
26,633,11,31,80,0,0,22,0
26,633,1470,75,76,0,0,21,0
26,633,849,75,76,0,0,25,0
26,633,844,75,78,1,0,23,0
26,633,518,588,78,1,12,23,1
26,633,11,31,80,0,0,23,0
26,633,844,75,78,1,0,23,0
26,633,518,75,78,1,12,24,1
26,633,11,31,80,0,0,22,0
26,633,1470,75,76,0,0,21,0
26,633,849,75,76,0,0,25,0
26,633,844,75,78,1,0,23,0
26,633,518,75,78,1,12,23,1
26,633,11,31,80,0,0,23,0
26,766,1069,584,78,1,22,23,0
26,766,844,584,78,1,25,24,1
26,766,11,31,80,0,1,23,0
26,766,1069,584,78,1,22,24,1
26,766,844,584,78,1,25,24,1
26,766,11,31,80,0,1,23,0
26,766,1675,590,176,0,12,20,1
26,766,1069,584,78,1,22,23,0
26,766,844,584,78,1,25,23,0
26,766,11,31,80,0,1,22,0
26,766,1675,590,5,0,12,20,1
26,766,1069,584,78,1,22,19,1
26,766,844,584,78,1,25,19,0
26,766,11,31,80,0,1,21,1
26,766,1675,590,5,0,12,24,0
26,766,1069,584,78,1,22,14,0
26,766,844,584,78,1,25,14,1
26,766,11,31,80,0,1,21,0
26,766,1675,590,5,0,12,24,0
26,766,1069,584,78,1,22,7,1
26,766,844,584,78,1,25,14,1
26,766,11,31,80,0,1,21,0
26,766,1675,590,5,0,12,24,0
26,766,1069,584,78,1,22,7,0
26,766,844,584,78,1,25,14,1
26,766,11,31,80,0,1,21,0
26,766,1675,590,5,0,12,24,0
26,766,1069,584,78,1,22,25,1
26,766,844,584,78,1,25,3,1
26,766,11,31,80,0,1,21,0
26,766,836,584,22,0,0,23,0
26,766,1693,588,4,0,1,23,1
26,766,1600,588,79,0,0,23,0
26,766,1675,590,5,0,12,24,0
26,766,1069,584,78,1,22,24,0
26,766,844,584,78,1,25,23,0
26,766,11,31,80,0,1,22,0
26,137,1477,588,80,0,0,23,0
26,137,29,588,78,1,22,25,1
26,137,129,588,78,1,22,25,1
26,137,1284,300,78,1,0,25,0
26,137,11,31,80,0,0,21,0
26,137,1477,588,87,0,0,23,0
26,137,29,588,78,1,22,13,1
26,137,129,588,78,1,22,11,0
26,137,1284,300,78,1,0,24,0
26,137,11,31,80,0,0,23,0
26,137,1477,588,87,0,0,23,0
26,137,29,588,78,1,22,13,0
26,137,129,588,78,1,22,7,1
26,137,1284,300,78,1,0,24,0
26,137,11,31,80,0,0,23,0
26,137,1477,588,87,0,0,23,0
26,137,29,588,78,1,22,5,1
26,137,129,588,78,1,22,5,1
26,137,1284,300,78,1,0,24,0
26,137,11,31,80,0,0,23,0
26,137,1477,588,5,0,0,23,0
26,137,29,588,78,1,22,5,1
26,137,129,588,78,1,22,5,1
26,137,1284,300,78,1,0,24,0
26,137,11,31,80,0,0,23,0
26,196,1069,584,78,1,12,24,1
26,196,844,584,78,1,1,24,1
26,196,11,31,80,0,0,22,0
26,196,1069,584,78,1,12,24,1
26,196,844,584,78,1,1,23,0
26,196,11,31,80,0,0,22,0
76,340,1619,578,37,0,18,24,1
76,340,699,578,177,0,1,23,1
76,340,1896,578,78,1,0,23,0
76,340,542,578,78,1,1,23,0
76,340,984,584,78,1,1,23,0
76,340,11,126,80,0,0,23,0
76,340,29,578,177,0,0,23,0
76,340,129,578,180,0,0,23,0
76,340,411,578,5,0,1,23,1
76,340,1619,578,37,0,18,24,1
76,340,699,578,76,0,1,23,0
76,340,1069,584,22,0,1,23,0
76,340,412,578,10,0,0,23,0
76,340,230,578,76,0,0,23,0
76,340,695,578,76,0,12,23,0
76,340,1896,578,78,1,0,23,0
76,340,542,578,78,1,1,23,0
76,340,984,584,78,1,1,23,0
76,340,11,126,80,0,0,23,0
76,340,29,578,177,0,0,23,0
76,340,129,578,180,0,0,23,0
76,340,411,578,76,0,1,23,0
76,340,229,578,5,0,1,23,1
76,340,1619,578,37,0,18,24,1
76,340,699,578,76,0,1,23,0
76,340,1069,584,22,0,1,23,0
76,340,412,578,10,0,0,23,0
76,340,230,578,76,0,0,23,0
76,340,695,578,76,0,12,23,0
76,340,1896,578,78,1,0,23,0
76,340,542,578,78,1,1,23,0
76,340,984,584,78,1,1,23,0
76,340,11,126,80,0,0,23,0
76,340,29,578,177,0,0,23,0
76,340,129,578,180,0,0,23,0
76,340,411,578,7,0,1,23,0
76,340,229,578,76,0,1,23,0
76,340,433,578,4,0,1,23,0
76,340,1619,578,37,0,18,23,0
76,340,699,578,76,0,1,23,0
76,340,1069,584,22,0,1,23,0
76,340,412,578,10,0,0,23,0
76,340,230,578,76,0,0,23,0
76,340,695,578,4,0,12,23,1
76,340,1896,578,78,1,0,24,0
76,340,542,578,78,1,1,23,0
76,340,984,584,78,1,1,23,0
76,340,11,126,80,0,0,22,0
76,340,29,578,177,0,0,23,0
76,340,129,578,180,0,0,23,0
76,340,411,578,7,0,1,23,0
76,340,229,578,76,0,1,23,0
76,340,433,578,4,0,1,23,0
76,340,1619,578,37,0,18,23,0
76,340,699,578,76,0,1,23,0
76,340,1069,584,22,0,1,23,0
76,340,412,578,10,0,0,23,0
76,340,230,578,76,0,0,23,0
76,340,695,578,4,0,12,23,1
76,340,1896,578,78,1,0,24,0
76,340,542,578,78,1,1,23,0
76,340,984,584,78,1,1,23,0
76,340,11,126,80,0,0,22,0
76,340,29,578,177,0,0,23,0
76,340,129,578,180,0,0,23,0
76,340,411,578,7,0,1,23,0
76,340,229,578,76,0,1,23,0
76,340,433,578,4,0,1,23,1
76,340,1619,578,37,0,18,23,0
76,340,699,578,76,0,1,23,0
76,340,1069,584,22,0,1,23,0
76,340,412,578,10,0,0,23,0
76,340,230,578,76,0,0,23,0
76,340,695,578,4,0,12,23,0
76,340,1896,578,78,1,0,23,0
76,340,542,578,78,1,1,23,1
76,340,984,584,78,1,1,23,0
76,340,11,126,80,0,0,23,0
76,340,1619,578,37,0,18,23,0
76,340,699,578,76,0,1,23,0
76,340,1069,584,22,0,1,23,1
76,340,412,578,76,0,0,23,0
76,340,230,578,76,0,0,23,0
76,340,695,578,4,0,12,23,0
76,340,1896,578,78,1,0,24,0
76,340,542,578,78,1,1,23,0
76,340,984,584,78,1,1,24,1
76,340,11,126,80,0,0,22,0
330,786,1842,578,76,0,0,23,0
330,786,1182,364,78,1,12,25,1
330,786,11,531,80,0,0,22,0
330,786,1790,362,305,0,1,21,1
330,786,1842,578,433,0,0,23,0
330,786,1182,364,78,1,12,25,0
330,786,11,531,80,0,0,23,0
330,332,1240,364,78,1,12,23,1
330,332,11,531,80,0,24,23,1
330,332,1240,364,78,1,12,24,1
330,332,11,531,80,0,24,22,0
330,332,1484,531,72,0,18,23,1
330,332,1240,364,78,1,12,23,0
330,332,11,531,80,0,24,23,1
330,332,1484,531,72,0,18,23,1
330,332,1240,364,78,1,12,23,0
330,332,11,531,80,0,24,23,1
330,332,1484,531,72,0,18,23,1
330,332,1240,364,78,1,12,23,0
330,332,11,531,80,0,24,23,1
209,76,1731,584,70,0,1,24,1
209,76,1612,584,78,1,0,23,0
209,76,11,337,8,0,0,23,0
209,401,774,584,78,1,12,24,1
209,401,11,337,80,0,1,22,1
209,400,222,584,78,1,1,24,1
209,400,11,337,80,0,18,22,1
209,400,774,584,70,0,12,24,1
209,400,736,584,8,0,1,19,1
209,400,347,584,8,0,0,23,0
209,400,222,584,78,1,1,23,0
209,400,11,337,80,0,18,22,1
189,324,29,579,78,1,1,24,1
189,324,129,579,78,1,1,24,1
189,324,11,311,80,0,12,22,1
189,327,29,579,78,1,1,24,1
189,327,129,579,78,1,1,24,1
189,327,11,311,80,0,12,22,1
189,326,29,579,78,1,1,24,1
189,326,129,579,78,1,1,24,1
189,326,11,311,80,0,12,22,1
189,325,29,579,78,1,1,24,1
189,325,129,579,78,1,1,24,1
189,325,11,311,80,0,12,22,1
189,541,299,584,116,0,22,16,0
189,541,736,584,22,0,0,23,0
189,541,1346,518,70,0,0,23,0
189,541,968,584,76,0,0,23,0
189,541,1840,521,78,1,0,23,0
189,541,476,376,78,1,0,23,0
189,541,1680,572,78,1,0,23,1
189,541,11,311,80,0,0,23,0
189,541,299,584,116,0,22,23,1
189,541,736,584,22,0,0,23,0
189,541,1346,518,70,0,0,23,0
189,541,968,584,76,0,0,23,0
189,541,1840,521,78,1,0,23,0
189,541,476,376,78,1,0,23,0
189,541,1680,572,78,1,0,23,0
189,541,11,311,80,0,0,23,0
189,541,299,584,116,0,22,23,1
189,541,736,584,22,0,0,23,0
189,541,1346,518,70,0,0,23,0
189,541,968,584,76,0,0,23,0
189,541,1840,521,78,1,0,23,0
189,541,476,376,78,1,0,23,0
189,541,1680,572,78,1,0,23,0
189,541,11,311,80,0,0,23,0
189,541,299,584,116,0,22,16,0
189,541,736,584,22,0,0,23,0
189,541,1346,518,70,0,0,23,0
189,541,968,584,76,0,0,23,0
189,541,1840,521,78,1,0,23,0
189,541,476,376,78,1,0,23,0
189,541,1680,572,78,1,0,23,1
189,541,11,311,80,0,0,23,0
189,541,299,584,116,0,22,23,1
189,541,736,584,22,0,0,23,0
189,541,1346,518,70,0,0,23,0
189,541,968,584,76,0,0,23,0
189,541,1840,521,78,1,0,23,0
189,541,476,376,78,1,0,23,0
189,541,1680,572,78,1,0,23,0
189,541,11,311,80,0,0,23,0
189,541,299,584,116,0,22,23,1
189,541,736,584,22,0,0,23,0
189,541,1346,518,70,0,0,23,0
189,541,968,584,76,0,0,23,0
189,541,1840,521,78,1,0,23,0
189,541,476,376,78,1,0,23,0
189,541,1680,572,78,1,0,23,0
189,541,11,311,80,0,0,23,0
189,210,1346,578,70,0,22,13,0
189,210,968,584,76,0,1,23,0
189,210,774,584,22,0,23,19,0
189,210,1840,579,78,1,22,20,0
189,210,476,376,78,1,0,23,0
189,210,1680,572,78,1,0,23,1
189,210,49,572,78,1,0,23,0
189,210,11,311,80,0,0,23,0
189,210,1346,578,70,0,22,23,1
189,210,968,584,76,0,1,23,0
189,210,774,584,22,0,23,23,1
189,210,1840,579,78,1,22,23,1
189,210,476,376,78,1,0,23,0
189,210,1680,572,78,1,0,23,0
189,210,49,572,78,1,0,23,0
189,210,11,311,80,0,0,23,0
189,210,1346,578,70,0,22,23,1
189,210,968,584,76,0,1,23,0
189,210,774,584,22,0,23,23,1
189,210,1840,579,78,1,22,23,1
189,210,476,376,78,1,0,23,0
189,210,1680,572,78,1,0,23,0
189,210,49,572,78,1,0,23,0
189,210,11,311,80,0,0,23,0
189,210,1346,578,70,0,22,16,0
189,210,968,584,76,0,1,23,0
189,210,774,584,22,0,23,19,0
189,210,1840,579,78,1,22,20,0
189,210,476,376,78,1,0,23,0
189,210,1680,572,78,1,0,23,1
189,210,49,572,78,1,0,23,0
189,210,11,311,80,0,0,23,0
189,210,1346,578,70,0,22,23,1
189,210,968,584,76,0,1,23,0
189,210,774,584,22,0,23,23,1
189,210,1840,579,78,1,22,23,1
189,210,476,376,78,1,0,23,0
189,210,1680,572,78,1,0,23,0
189,210,49,572,78,1,0,23,0
189,210,11,311,80,0,0,23,0
189,210,1346,578,70,0,22,23,1
189,210,968,584,76,0,1,23,0
189,210,774,584,22,0,23,23,1
189,210,1840,579,78,1,22,23,1
189,210,476,376,78,1,0,23,0
189,210,1680,572,78,1,0,23,0
189,210,49,572,78,1,0,23,0
189,210,11,311,80,0,0,23,0
189,210,1346,578,70,0,22,23,0
189,210,968,584,76,0,1,23,1
189,210,774,584,22,0,23,23,1
189,210,1840,579,78,1,22,23,0
189,210,476,376,78,1,0,23,0
189,210,1680,572,78,1,0,23,0
189,210,49,572,78,1,0,23,0
189,210,11,311,80,0,0,23,0
189,210,1346,578,70,0,22,24,0
189,210,968,584,76,0,1,23,0
189,210,774,584,22,0,23,19,0
189,210,1840,579,78,1,22,20,0
189,210,476,376,78,1,0,24,0
189,210,1680,572,78,1,0,24,0
189,210,49,572,78,1,0,23,1
189,210,11,311,80,0,0,23,0
189,214,736,584,22,0,1,19,1
189,214,765,590,78,1,12,20,1
189,214,11,311,80,0,12,22,1
189,213,736,584,8,0,1,19,1
189,213,765,579,78,1,1,20,1
189,213,11,311,80,0,0,23,0
189,208,736,584,8,0,1,19,1
189,208,765,589,78,1,1,20,1
189,208,11,311,80,0,0,23,0
189,208,836,584,8,0,1,19,1
189,208,736,584,8,0,1,19,1
189,208,765,590,78,1,1,20,1
189,208,11,311,80,0,0,23,0
189,685,1931,578,82,0,24,15,1
189,685,736,584,8,0,0,23,0
189,685,1432,578,47,0,12,15,1
189,685,1478,578,25,0,0,23,0
189,685,1521,578,8,0,1,4,0
189,685,1531,578,8,0,12,23,0
189,685,1532,578,8,0,0,4,0
189,685,1905,578,8,0,1,15,0
189,685,1911,578,8,0,12,15,0
189,685,625,578,76,0,0,23,0
189,685,78,578,7,0,1,23,1
189,685,1829,579,78,1,0,23,0
189,685,11,311,80,0,0,23,0
189,685,1931,578,82,0,24,15,1
189,685,736,584,8,0,0,23,0
189,685,1432,578,47,0,12,23,1
189,685,1478,578,25,0,0,23,0
189,685,1521,578,8,0,1,4,0
189,685,1531,578,8,0,12,23,0
189,685,1532,578,8,0,0,4,0
189,685,1905,578,8,0,1,15,0
189,685,1911,578,8,0,12,15,0
189,685,625,578,76,0,0,23,0
189,685,78,578,7,0,1,23,0
189,685,1829,579,78,1,0,23,0
189,685,11,311,80,0,0,23,0
189,685,1931,578,82,0,24,10,1
189,685,736,584,8,0,0,23,0
189,685,1432,578,47,0,12,23,0
189,685,1478,578,25,0,0,23,0
189,685,1521,578,8,0,1,4,0
189,685,1531,578,8,0,12,23,0
189,685,1532,578,8,0,0,23,0
189,685,1905,578,8,0,1,10,1
189,685,1911,578,8,0,12,23,0
189,685,625,578,76,0,0,23,0
189,685,78,578,7,0,1,23,0
189,685,1829,579,78,1,0,23,0
189,685,11,311,80,0,0,23,0
189,685,1931,578,82,0,24,10,1
189,685,736,584,8,0,0,23,0
189,685,1432,578,47,0,12,23,0
189,685,1478,578,25,0,0,23,0
189,685,1521,578,4,0,1,23,0
189,685,1531,578,8,0,12,23,0
189,685,1532,578,8,0,0,4,0
189,685,1905,578,76,0,1,23,0
189,685,1911,578,8,0,12,10,1
189,685,625,578,76,0,0,23,0
189,685,78,578,7,0,1,23,0
189,685,1829,579,78,1,0,23,0
189,685,11,311,80,0,0,23,0
189,685,1931,578,82,0,24,10,1
189,685,736,584,8,0,0,23,0
189,685,1432,578,47,0,12,23,0
189,685,1478,578,25,0,0,23,0
189,685,1521,578,4,0,1,23,0
189,685,1531,578,8,0,12,23,0
189,685,1532,578,5,0,0,23,0
189,685,1905,578,76,0,1,23,0
189,685,1911,578,76,0,12,10,0
189,685,625,578,76,0,0,23,0
189,685,78,578,7,0,1,23,0
189,685,1829,579,78,1,0,23,0
189,685,11,311,80,0,0,23,0
189,685,1432,578,47,0,12,23,0
189,685,1478,578,25,0,0,23,0
189,685,1521,578,4,0,1,5,1
189,685,1531,578,4,0,12,10,0
189,685,1532,578,4,0,0,25,0
189,685,1905,578,76,0,1,4,0
189,685,1911,578,76,0,12,4,0
189,685,625,578,76,0,0,23,0
189,685,78,578,7,0,1,23,0
189,685,1148,578,80,0,0,23,0
189,685,1829,579,78,1,0,23,0
189,685,11,311,80,0,0,23,0
189,685,1432,578,47,0,12,23,0
189,685,1478,578,25,0,0,23,0
189,685,1521,578,4,0,1,23,0
189,685,1531,578,4,0,12,16,1
189,685,1532,578,4,0,0,25,0
189,685,1905,578,76,0,1,23,0
189,685,1911,578,76,0,12,4,0
189,685,625,578,76,0,0,23,0
189,685,78,578,7,0,1,23,0
189,685,1148,578,4,0,0,23,0
189,685,1829,579,78,1,0,23,0
189,685,11,311,80,0,0,23,0
189,685,1432,578,47,0,12,23,0
189,685,1478,578,25,0,0,23,0
189,685,1521,578,4,0,1,23,0
189,685,1531,578,4,0,12,4,1
189,685,1532,578,4,0,0,4,0
189,685,1905,578,76,0,1,23,0
189,685,1911,578,76,0,12,10,1
189,685,625,578,76,0,0,23,0
189,685,78,578,7,0,1,23,0
189,685,1148,578,4,0,0,23,0
189,685,1829,579,78,1,0,23,0
189,685,11,311,80,0,0,23,0
189,756,1896,579,78,1,1,23,1
189,756,476,376,78,1,0,23,0
