1,825,633,453,0,16,2660
1,825,50,402,0,16,1604
1,825,408,453,0,21,399
1,825,633,453,0,21,3180
1,571,633,453,0,29,41
1,571,627,453,0,29,3749
1,571,408,453,0,21,399
1,571,633,453,0,21,3180
1,713,0,2,0,5,4243
1,713,627,453,0,5,4247
1,713,1063,402,0,5,1602
1,713,888,453,0,21,399
1,713,633,453,0,21,3988
1,713,408,453,0,21,395
1,713,627,453,0,21,3180
1,713,627,453,0,5,4246
1,713,1063,155,0,5,1399
1,713,888,453,0,21,399
1,713,633,453,0,21,3988
1,713,408,453,0,21,395
1,713,627,453,0,21,3180
1,741,0,2,0,5,4244
1,741,633,453,0,5,4247
1,741,1063,402,0,5,1604
1,741,133,453,0,21,395
1,741,627,453,0,21,2766
1,741,408,453,0,21,399
1,741,633,453,0,21,3180
1,741,633,453,0,5,4246
1,741,1063,155,0,5,1400
1,741,133,453,0,21,395
1,741,627,453,0,21,2766
1,741,408,453,0,21,399
1,741,633,453,0,21,3180
1,971,888,453,0,21,493
1,971,894,453,0,21,3988
1,971,138,453,0,21,234
1,971,142,453,0,21,2775
1,971,888,453,0,21,493
1,971,894,453,0,21,3988
1,971,138,453,0,21,234
1,971,142,453,0,21,2775
1,971,888,453,0,21,652
1,971,283,453,0,21,3994
1,971,138,453,0,21,651
1,971,281,453,0,21,2776
1,971,888,453,0,21,652
1,971,283,453,0,21,3994
1,971,138,453,0,21,651
1,971,281,453,0,21,2776
1,968,138,453,0,21,234
1,968,142,453,0,21,2775
1,968,888,453,0,21,493
1,968,894,453,0,21,3988
1,968,138,453,0,21,234
1,968,142,453,0,21,2775
1,968,888,453,0,21,493
1,968,894,453,0,21,3988
1,968,138,453,0,21,651
1,968,281,453,0,21,2776
1,968,888,453,0,21,652
1,968,283,453,0,21,3994
1,968,138,453,0,21,651
1,968,281,453,0,21,2776
1,968,888,453,0,21,652
1,968,283,453,0,21,3994
1,924,408,453,0,21,399
1,924,633,453,0,21,3180
1,924,408,453,0,4,836
1,924,480,453,0,21,395
1,924,627,453,0,21,3486
1,924,480,453,0,4,836
1,380,0,2,0,45,3829
1,380,715,286,0,45,815
1,380,715,286,0,45,1090
1,380,550,150,0,45,1383
1,380,550,150,0,45,1476
1,380,633,453,0,45,3696
1,380,627,453,0,45,3695
1,380,888,453,0,21,399
1,380,633,453,0,21,3988
1,380,133,453,0,21,395
1,380,627,453,0,21,2766
1,380,0,2,0,45,1410
1,380,133,453,0,45,3144
1,380,888,453,0,45,3142
1,380,550,150,0,45,3146
1,587,888,453,0,21,399
1,587,633,453,0,21,3988
1,587,133,453,0,21,395
1,587,627,453,0,21,2766
1,233,0,2,0,43,3996
1,233,888,453,0,43,124
1,233,888,453,0,43,1024
1,215,0,2,0,43,2777
1,215,138,453,0,43,1021
1,215,138,453,0,43,124
1,236,965,453,0,41,3039
1,236,283,453,0,41,526
1,236,962,453,0,41,3036
1,236,281,453,0,41,525
1,236,931,454,0,39,802
1,236,929,454,0,39,802
1,236,0,2,0,24,4029
1,236,0,2,0,24,4030
1,236,931,454,0,24,1642
1,236,929,454,0,24,1642
1,211,0,2,0,16,1473
1,211,0,2,0,16,1380
1,211,550,151,0,16,3157
1,211,550,151,0,16,3135
1,237,0,2,0,16,1380
1,237,0,2,0,16,1473
1,237,550,151,0,16,3135
1,237,550,151,0,16,3157
1,225,0,2,0,5,1381
1,225,550,151,0,5,3136
2,831,346,283,0,39,802
2,844,346,283,0,39,802
2,723,434,453,0,4,390
2,723,625,453,0,4,3421
2,723,103,445,0,20,2240
2,723,434,453,0,20,390
2,723,625,453,0,20,3421
2,723,434,453,0,4,390
2,723,625,453,0,4,3421
3,337,1106,453,0,40,4375
3,337,1107,453,0,40,579
3,623,752,447,0,43,126
3,623,752,447,0,43,852
3,623,752,447,0,45,726
3,623,543,453,1,45,750
3,623,0,3,0,45,1178
3,623,543,453,0,45,2746
3,623,752,447,0,45,2747
3,623,752,447,0,45,732
3,623,119,441,0,4,0
3,623,1025,447,0,4,928
3,623,543,453,0,4,4179
3,623,1025,447,0,4,556
3,623,1059,453,0,4,4178
3,886,543,453,0,22,87
3,886,1059,453,0,22,3671
3,886,1127,453,0,4,348
3,886,1127,453,0,4,970
3,886,543,453,0,4,4406
3,886,1059,453,0,4,4407
3,886,779,447,1,4,1051
3,886,752,447,1,4,3895
3,803,911,453,0,38,602
3,803,408,453,0,21,500
3,803,911,453,0,21,3180
3,241,871,447,0,12,2291
4,618,0,4,0,5,4441
4,618,290,158,0,5,4442
4,618,1133,448,0,5,1594
4,618,0,4,0,5,4427
4,618,290,158,0,5,4435
4,618,1132,448,0,5,1594
4,143,0,4,0,4,1898
4,143,0,4,0,4,1896
4,143,449,15,0,4,4086
4,143,722,373,0,22,1548
4,143,0,4,0,45,1554
4,143,646,441,0,45,0
4,143,188,139,0,4,1337
4,143,449,15,0,4,2845
4,804,1022,447,0,41,3012
4,804,267,447,0,41,707
5,285,408,453,0,21,394
5,285,626,453,0,21,3180
5,281,0,5,0,5,3830
5,281,1010,448,0,5,3831
5,281,716,448,0,5,1618
5,281,0,5,0,21,3347
5,281,408,453,0,21,539
5,281,1010,448,0,21,3220
5,725,0,5,0,4,1274
5,898,550,334,1,45,1086
5,898,408,453,0,21,255
5,898,245,453,0,21,3180
5,289,408,453,0,21,394
5,289,626,453,0,21,3180
5,289,0,5,0,5,3009
5,289,264,111,0,5,1603
5,289,632,453,0,5,3010
5,289,408,453,0,21,398
5,289,632,453,0,21,3180
5,289,480,453,0,21,394
5,289,626,453,0,21,3486
5,583,0,5,0,41,1842
5,583,0,5,0,21,3296
5,583,408,453,0,21,274
5,583,294,448,0,21,3220
5,285,408,453,0,21,394
5,285,626,453,0,21,3180
5,281,0,5,0,5,3830
5,281,1010,448,0,5,3831
5,281,716,448,0,5,1618
5,281,0,5,0,21,3347
5,281,408,453,0,21,539
5,281,1010,448,0,21,3220
5,898,550,334,1,45,1086
5,898,408,453,0,21,255
5,898,245,453,0,21,3180
6,594,0,6,0,17,2191
7,686,211,448,0,39,802
7,686,0,8,0,5,2920
7,686,211,448,0,5,1605
7,686,678,453,0,5,2925
7,686,712,453,0,5,2927
7,686,678,453,0,41,687
7,686,712,453,0,41,3784
7,686,408,453,0,21,410
7,686,678,453,0,21,3180
7,686,0,8,0,4,1756
7,686,480,453,0,21,231
7,686,137,453,0,21,3486
7,688,1132,448,0,39,802
7,688,0,8,0,24,4430
7,688,1132,448,0,24,1642
7,687,1105,449,0,39,802
7,687,0,8,0,24,4352
7,687,1105,449,0,24,1642
7,687,0,8,1,4,1756
7,687,0,8,0,21,3356
7,687,408,453,0,21,578
7,687,1105,449,0,21,3220
7,687,0,8,0,5,4398
7,687,408,453,0,5,4394
7,687,638,453,0,5,4397
7,687,1105,449,0,5,2052
7,956,1105,449,0,39,802
7,956,1132,448,0,39,802
7,956,0,8,0,5,4348
7,956,1105,449,0,5,1625
7,956,1132,448,0,5,4368
7,956,0,8,0,24,4352
7,956,1105,449,0,24,1642
7,956,0,8,0,10,4396
7,956,1105,449,0,10,2008
7,955,0,8,0,5,4347
7,955,1105,449,0,5,1589
7,955,175,449,0,5,4368
7,955,0,8,0,29,2825
7,955,0,8,0,29,2826
7,955,175,449,0,29,1582
7,955,175,449,0,29,1647
7,388,408,453,0,21,341
7,388,525,453,0,21,3180
8,803,911,453,0,38,602
8,803,408,453,0,21,500
8,803,911,453,0,21,3180
9,634,0,9,0,45,1915
9,634,640,391,0,45,4120
9,261,0,9,0,49,1566
9,261,640,391,0,49,3473
10,691,0,10,0,22,2705
10,691,102,453,0,22,218
10,691,101,444,0,22,2704
10,691,408,453,0,21,157
10,691,408,453,0,4,836
10,691,0,10,0,45,2707
10,691,102,453,0,45,774
10,691,101,444,0,45,2706
10,695,625,453,0,38,602
10,692,0,10,0,45,2292
10,692,902,447,0,22,1068
10,692,902,447,0,4,3
11,745,1106,447,0,40,973
11,745,1107,447,0,40,4373
11,623,752,447,0,43,126
11,623,752,447,0,43,852
11,623,752,447,0,45,726
11,623,752,447,0,45,732
11,623,544,447,0,4,745
11,623,119,441,1,4,0
11,623,0,11,0,22,1242
11,623,544,447,0,22,2837
11,623,752,447,0,22,2838
11,623,1060,447,0,4,746
11,623,119,441,1,4,0
11,623,0,11,0,22,1244
11,623,1060,447,0,22,2835
11,623,752,447,0,22,2840
11,623,0,11,0,45,1565
11,623,0,11,0,45,4302
11,623,268,447,0,45,4301
11,623,1105,447,0,45,92
11,623,0,11,0,45,1245
11,623,811,447,0,45,2842
11,623,268,447,0,45,2841
11,623,1105,447,0,45,2834
11,623,268,447,0,22,4221
11,623,544,447,0,22,4220
11,623,1060,447,0,22,97
11,623,0,11,1,4,1243
11,623,599,447,1,4,2836
11,623,811,447,1,4,2839
11,803,911,453,0,38,602
11,803,408,453,0,21,500
11,803,911,453,0,21,3180
12,1,892,453,0,38,132
12,1,141,453,0,38,132
12,146,888,453,0,21,491
12,146,890,453,0,21,3988
12,146,133,453,0,21,233
12,146,139,453,0,21,2766
12,908,888,453,0,21,491
12,908,890,453,0,21,3988
12,908,133,453,0,21,233
12,908,139,453,0,21,2766
12,806,888,453,0,21,491
12,806,890,453,0,21,3988
12,806,133,453,0,21,233
12,806,139,453,0,21,2766
12,807,888,453,0,21,491
12,807,890,453,0,21,3988
12,807,133,453,0,21,233
12,807,139,453,0,21,2766
12,678,888,453,0,21,399
12,678,633,453,0,21,3988
12,678,133,453,0,21,395
12,678,627,453,0,21,2766
12,678,408,453,0,21,402
12,678,637,453,0,21,3180
12,739,752,453,0,37,124
12,739,0,12,0,29,1564
12,739,752,453,0,45,725
12,739,752,453,0,45,731
12,739,0,12,0,21,3274
12,739,408,453,0,21,208
12,739,80,446,0,21,3220
12,739,408,453,0,4,2687
12,739,80,446,0,4,2038
12,739,576,453,0,4,721
12,739,408,453,0,21,678
12,739,576,453,0,21,3361
12,468,0,12,0,21,3286
12,468,408,453,0,21,249
12,468,211,449,0,21,3220
12,468,0,12,0,21,3521
12,468,480,453,0,21,251
12,468,213,448,0,21,3499
12,562,408,453,0,21,652
12,562,283,453,0,21,3361
12,562,480,453,0,21,651
12,562,281,453,0,21,3540
12,304,0,12,0,16,2954
12,304,0,12,0,16,2963
12,304,895,453,0,16,2956
12,304,143,453,0,16,2961
12,304,231,449,0,16,1637
12,304,231,449,0,16,2010
12,304,408,453,0,21,495
12,304,895,453,0,21,3180
12,304,0,12,0,16,2967
12,304,408,453,0,16,2960
12,304,143,453,0,16,2966
12,304,231,449,0,16,2055
12,304,0,12,0,16,2955
12,304,0,12,0,16,2964
12,304,627,453,0,16,2961
12,304,931,454,0,16,2957
12,304,231,449,0,16,1639
12,304,231,449,0,16,2011
12,304,0,12,0,21,3341
12,304,408,453,0,21,508
12,304,931,454,0,21,3220
12,304,0,12,0,16,2958
12,304,232,448,0,16,1635
12,304,627,453,0,16,2959
12,304,0,12,0,21,3535
12,304,480,453,0,21,506
12,304,929,454,0,21,3499
12,858,633,453,0,24,725
12,858,627,453,0,24,725
12,858,825,453,0,21,399
12,858,633,453,0,21,3943
12,858,0,12,0,5,4105
12,858,825,453,0,5,4101
12,858,627,453,0,5,4104
12,858,986,449,0,5,2098
12,858,408,453,0,21,399
12,858,633,453,0,21,3180
12,858,480,453,0,21,395
12,858,627,453,0,21,3486
12,543,408,453,0,21,395
12,543,627,453,0,21,3180
12,853,627,453,0,16,3706
12,853,563,334,0,16,1383
12,853,563,334,0,16,1470
12,853,408,453,0,21,395
12,853,627,453,0,21,3180
12,452,408,453,0,21,399
12,452,633,453,0,21,3180
12,826,633,453,0,16,3707
12,826,563,334,0,16,1476
12,826,563,334,0,16,1379
12,826,408,453,0,21,399
12,826,633,453,0,21,3180
12,854,627,453,0,16,4274
12,854,1081,336,0,16,1399
12,854,408,453,0,21,395
12,854,627,453,0,21,3180
12,827,633,453,0,16,4274
12,827,1081,336,0,16,1400
12,827,408,453,0,21,399
12,827,633,453,0,21,3180
12,542,408,453,0,21,395
12,542,627,453,0,21,3180
12,852,0,12,0,16,2657
12,852,627,453,0,16,2660
12,852,50,448,0,16,1602
12,852,408,453,0,21,395
12,852,627,453,0,21,3180
12,451,408,453,0,21,399
12,451,633,453,0,21,3180
12,825,0,12,0,16,2658
12,825,633,453,0,16,2660
12,825,50,448,0,16,1604
12,825,408,453,0,21,399
12,825,633,453,0,21,3180
12,571,633,453,0,29,41
12,571,627,453,0,29,3749
12,571,408,453,0,21,399
12,571,633,453,0,21,3180
12,713,0,12,0,5,4243
12,713,627,453,0,5,4247
12,713,1063,448,0,5,1602
12,713,888,453,0,21,399
12,713,633,453,0,21,3988
12,713,408,453,0,21,395
12,713,627,453,0,21,3180
12,713,627,453,0,5,4246
12,713,1063,336,0,5,1399
12,713,888,453,0,21,399
12,713,633,453,0,21,3988
12,713,408,453,0,21,395
12,713,627,453,0,21,3180
12,741,0,12,0,5,4244
12,741,633,453,0,5,4247
12,741,1063,448,0,5,1604
12,741,133,453,0,21,395
12,741,627,453,0,21,2766
12,741,408,453,0,21,399
12,741,633,453,0,21,3180
12,741,633,453,0,5,4246
12,741,1063,336,0,5,1400
12,741,133,453,0,21,395
12,741,627,453,0,21,2766
12,741,408,453,0,21,399
12,741,633,453,0,21,3180
12,971,888,453,0,21,493
12,971,894,453,0,21,3988
12,971,138,453,0,21,234
12,971,142,453,0,21,2775
12,971,888,453,0,21,493
12,971,894,453,0,21,3988
12,971,138,453,0,21,234
12,971,142,453,0,21,2775
12,971,888,453,0,21,652
12,971,283,453,0,21,3994
12,971,138,453,0,21,651
12,971,281,453,0,21,2776
12,971,888,453,0,21,652
12,971,283,453,0,21,3994
12,971,138,453,0,21,651
12,971,281,453,0,21,2776
12,968,138,453,0,21,234
12,968,142,453,0,21,2775
12,968,888,453,0,21,493
12,968,894,453,0,21,3988
12,968,138,453,0,21,234
12,968,142,453,0,21,2775
12,968,888,453,0,21,493
12,968,894,453,0,21,3988
12,968,138,453,0,21,651
12,968,281,453,0,21,2776
12,968,888,453,0,21,652
12,968,283,453,0,21,3994
12,968,138,453,0,21,651
12,968,281,453,0,21,2776
12,968,888,453,0,21,652
12,968,283,453,0,21,3994
12,380,0,12,0,45,3829
12,380,715,286,0,45,815
12,380,715,286,0,45,1105
12,380,550,334,0,45,1383
12,380,550,334,0,45,1476
12,380,633,453,0,45,3696
12,380,627,453,0,45,3695
12,380,888,453,0,21,399
12,380,633,453,0,21,3988
12,380,133,453,0,21,395
12,380,627,453,0,21,2766
12,380,0,12,0,45,1409
12,380,133,453,0,45,3143
12,380,888,453,0,45,3141
12,380,550,334,0,45,3145
12,587,888,453,0,21,399
12,587,633,453,0,21,3988
12,587,133,453,0,21,395
12,587,627,453,0,21,2766
13,2,96,82,1,4,1885
13,2,0,13,1,4,3176
13,2,407,189,1,4,1642
13,2,407,189,1,4,802
13,2,0,13,0,4,3803
13,2,679,36,0,4,1533
13,611,473,206,0,22,1515
13,611,445,188,0,22,802
13,611,445,188,0,4,3801
13,611,679,36,0,4,1534
13,611,473,206,0,45,1515
13,611,473,206,0,22,1515
13,626,679,36,0,45,1391
13,230,112,36,0,45,1391
13,572,0,13,0,4,1929
13,572,0,13,0,4,1930
13,572,431,441,0,4,0
13,551,0,13,0,4,1138
13,446,0,13,0,4,1138
13,766,679,36,0,45,1391
13,766,679,36,0,4,2145
13,766,0,13,1,4,3800
13,766,679,36,1,4,1393
13,766,985,395,1,4,3799
13,766,0,13,0,4,1549
13,766,679,36,0,4,3463
13,766,0,13,0,4,1549
13,766,679,36,0,4,3463
13,766,936,356,0,4,1721
13,766,936,356,0,4,1805
13,766,0,13,1,4,3800
13,766,679,36,1,4,1393
13,766,985,395,1,4,3799
13,766,0,13,0,4,1550
13,766,679,36,0,4,3464
13,766,0,13,0,4,1550
13,766,679,36,0,4,3464
13,766,936,356,0,4,1805
13,766,936,356,0,4,1721
13,766,936,356,0,4,1805
13,766,936,356,0,4,1721
13,766,679,36,1,4,1392
13,766,985,395,1,4,3798
13,766,679,36,0,4,2147
13,766,679,36,0,4,1447
13,766,679,36,0,4,2146
13,766,679,36,0,4,1434
13,766,679,36,0,4,1447
13,766,679,36,0,4,2147
13,766,679,36,0,4,2146
13,766,679,36,0,4,1434
13,764,679,36,0,45,1391
13,764,777,395,1,45,802
13,764,615,395,1,45,802
13,767,679,36,0,45,1391
13,767,57,68,0,4,44
14,3,976,448,0,39,802
14,3,0,14,0,50,4096
14,3,976,448,0,50,1642
14,3,0,14,0,21,3198
14,3,408,453,0,21,256
14,3,480,453,0,21,301
14,3,408,453,0,21,3487
14,3,480,453,0,50,4097
14,3,976,448,0,50,2074
14,3,0,14,0,38,3970
14,3,857,449,0,38,1641
14,3,0,14,0,21,3333
14,3,408,453,0,21,482
14,3,857,449,0,21,3220
14,3,0,14,0,5,3967
14,3,853,448,0,5,1593
14,3,480,453,0,21,300
14,3,408,453,0,21,3486
14,3,0,14,0,21,3567
14,3,484,453,0,21,256
14,3,484,453,0,4,3968
14,3,854,448,0,4,3969
14,3,853,448,0,4,2082
14,3,34,441,0,10,0
14,3,408,453,0,4,836
14,3,0,14,0,21,3567
14,3,484,453,0,21,256
14,191,0,14,0,5,1286
14,191,964,448,0,5,2982
14,191,0,14,0,21,3198
14,191,408,453,0,21,256
14,191,0,14,0,21,3567
14,191,484,453,0,21,256
14,389,0,14,0,21,3253
14,389,408,453,0,21,514
14,389,1082,309,0,4,2294
14,783,0,14,0,21,3198
14,783,408,453,0,21,256
14,783,0,14,0,4,2786
14,783,408,453,0,4,2793
14,783,786,309,0,4,2794
14,783,146,88,0,4,1204
14,527,0,14,0,43,3430
14,527,434,453,0,43,124
14,527,434,453,0,43,1056
14,847,0,14,0,43,3430
14,847,434,453,0,43,1056
14,847,434,453,0,43,124
14,848,0,14,0,5,3915
14,848,787,310,0,5,1615
14,325,408,453,0,21,390
14,325,625,453,0,21,3180
14,3,976,448,0,39,802
14,3,0,14,0,50,4096
14,3,976,448,0,50,1642
14,3,0,14,0,21,3198
14,3,408,453,0,21,256
14,3,480,453,0,21,301
14,3,408,453,0,21,3487
14,3,480,453,0,50,4097
14,3,976,448,0,50,2074
14,3,0,14,0,38,3970
14,3,857,449,0,38,1641
14,3,0,14,0,21,3333
14,3,408,453,0,21,482
14,3,857,449,0,21,3220
14,3,0,14,0,5,3967
14,3,853,448,0,5,1593
14,3,480,453,0,21,300
14,3,408,453,0,21,3486
14,3,0,14,0,21,3567
14,3,484,453,0,21,256
14,3,484,453,0,4,3968
14,3,854,448,0,4,3969
14,3,853,448,0,4,2082
14,3,34,441,0,10,0
14,3,408,453,0,4,836
14,3,0,14,0,21,3567
14,3,484,453,0,21,256
14,191,0,14,0,5,1286
14,191,964,448,0,5,2982
14,191,0,14,0,21,3198
14,191,408,453,0,21,256
14,191,0,14,0,21,3567
14,191,484,453,0,21,256
14,389,0,14,0,21,3253
14,389,408,453,0,21,514
14,389,1082,309,0,4,2294
14,783,0,14,0,21,3198
14,783,408,453,0,21,256
14,783,0,14,0,4,2786
14,783,408,453,0,4,2793
14,783,786,309,0,4,2794
14,783,146,88,0,4,1204
14,527,0,14,0,43,3430
14,527,434,453,0,43,1056
14,527,434,453,0,43,124
14,847,0,14,0,43,3430
14,847,434,453,0,43,124
14,847,434,453,0,43,1056
14,848,0,14,0,5,3915
14,848,787,310,0,5,1615
14,325,408,453,0,21,390
14,325,625,453,0,21,3180
15,4,0,15,1,4,3449
15,4,449,15,1,4,1249
15,4,0,15,0,21,3215
15,4,408,453,0,21,313
15,163,246,453,1,4,124
15,163,0,15,1,4,1854
15,163,0,15,0,21,3252
15,163,408,453,0,21,504
15,390,0,15,0,4,1287
15,415,0,15,0,4,1360
15,974,0,15,1,4,1249
15,974,0,15,0,4,1248
15,974,0,15,0,21,3195
15,974,408,453,0,21,244
15,757,0,15,0,21,3252
15,757,408,453,0,21,504
15,757,246,453,1,4,124
15,757,0,15,0,21,3195
15,757,408,453,0,21,244
16,389,1074,448,0,39,802
16,389,0,16,0,4,1917
16,389,1074,448,0,4,4138
16,389,69,453,0,4,4145
16,389,525,453,0,4,4148
16,592,1074,448,0,39,802
16,592,0,16,0,4,1917
16,592,1074,448,0,4,4138
16,592,69,453,0,4,4145
16,592,525,453,0,4,4148
16,592,408,453,0,21,321
16,592,484,453,0,21,3180
16,380,0,16,0,45,3829
16,380,715,286,0,45,815
16,380,715,286,0,45,1076
17,767,679,37,0,45,1391
17,767,57,69,0,4,44
18,830,1074,448,0,39,802
18,830,69,453,0,37,124
18,830,525,453,0,37,124
18,830,0,17,0,40,2680
18,830,1074,448,0,40,2679
18,830,69,453,0,40,89
18,830,525,453,0,40,2678
18,917,1074,448,0,39,802
18,917,69,453,0,37,124
18,917,525,453,0,37,124
18,917,0,17,0,40,2680
18,917,1074,448,0,40,2679
18,917,69,453,0,40,89
18,917,525,453,0,40,2678
18,917,525,453,0,45,725
18,917,35,441,0,45,0
18,917,1074,448,0,39,802
18,917,1096,448,0,39,802
18,917,0,17,0,5,4285
18,917,1074,448,0,5,4286
18,917,1096,448,0,5,1621
18,917,408,453,0,21,203
18,917,69,453,0,21,3182
18,917,525,453,0,21,3272
18,917,408,453,0,10,2308
18,917,1096,448,0,10,2302
18,917,408,453,0,10,2289
18,917,1096,448,0,10,2282
18,917,408,453,0,10,4287
18,917,1096,448,0,10,2030
18,917,408,453,0,4,4289
18,917,155,441,0,4,0
18,917,1096,448,0,4,2044
18,917,155,441,0,10,0
19,5,480,453,0,21,471
19,5,825,453,0,21,3486
19,856,924,454,0,45,802
19,856,0,18,0,4,4027
19,856,924,454,0,4,1640
19,856,0,18,0,21,3262
19,856,408,453,0,21,560
20,618,0,19,0,20,1554
20,618,292,447,0,22,988
20,618,0,19,0,21,3225
20,618,408,453,0,21,364
20,618,292,447,0,4,988
20,618,0,19,0,21,3538
20,618,480,453,0,21,588
20,618,1133,448,0,21,3499
20,618,0,19,0,4,1554
20,618,0,19,0,4,1836
20,618,332,441,0,4,0
21,618,0,20,0,20,1554
21,618,292,447,0,22,988
21,618,0,20,0,21,3538
21,618,480,453,0,21,588
21,618,1133,448,0,21,3499
21,618,292,447,0,4,988
21,618,0,20,0,21,3538
21,618,480,453,0,21,588
21,618,1133,448,0,21,3499
21,618,0,20,0,4,1554
21,618,0,20,0,4,1836
21,618,332,441,0,4,0
22,6,408,453,0,21,836
22,6,408,453,0,21,401
22,6,636,453,0,21,3180
22,482,999,21,0,4,802
22,195,0,21,0,21,3319
22,195,408,453,0,21,446
22,195,756,58,0,21,3220
22,195,0,21,0,21,3530
22,195,480,453,0,21,449
22,195,758,57,0,21,3499
22,604,0,21,0,21,3358
22,604,408,453,0,21,587
22,604,1132,449,0,21,3220
22,604,0,21,0,21,3519
22,604,480,453,0,21,194
22,604,10,448,0,21,3499
22,604,0,21,0,21,3539
22,604,480,453,0,21,590
22,604,1143,448,0,21,3499
22,952,0,21,0,21,3286
22,952,408,453,0,21,249
22,952,211,449,0,21,3220
22,952,0,21,0,21,3521
22,952,480,453,0,21,251
22,952,213,448,0,21,3499
23,839,0,22,1,4,3437
23,839,0,22,1,4,3438
23,839,443,447,1,4,385
23,839,443,447,1,4,938
23,804,0,22,0,5,1961
23,804,0,22,0,5,1959
23,804,0,22,0,5,1962
23,804,0,22,0,5,1963
23,607,0,22,0,45,1528
23,607,0,22,0,21,3534
23,607,480,453,0,21,502
23,607,916,448,0,21,3499
23,607,347,441,0,4,0
23,607,0,22,0,21,3538
23,607,480,453,0,21,588
23,607,1133,448,0,21,3499
23,607,0,22,0,21,3534
23,607,480,453,0,21,502
