12,741,633,453,0,21,3180
208,771,75,448,0,21,3220
90,33,813,453,0,22,3875
122,647,1105,447,0,45,4
262,685,625,453,0,21,3180
214,639,858,309,0,45,2780
31,743,625,453,0,21,3486
362,591,1063,448,0,21,3220
316,619,408,453,0,21,390
313,563,625,453,0,37,124
1,924,633,453,0,21,3180
65,365,52,334,0,4,3101
323,605,0,390,0,21,3198
122,174,1105,447,0,45,745
228,639,480,453,0,21,390
93,738,1132,113,0,45,1336
204,75,1131,448,0,39,802
58,858,855,453,0,24,725
183,348,0,220,0,21,3257
64,366,1148,447,0,45,2349
257,389,480,453,0,21,983
203,856,408,453,0,4,1005
14,527,434,453,0,43,124
57,852,0,64,0,16,2657
62,884,961,453,1,4,4043
343,619,0,415,0,5,3125
74,735,825,447,0,10,124
58,970,815,453,0,21,3930
3,623,752,447,0,43,126
96,387,480,453,0,21,364
366,973,295,441,1,45,0
57,858,411,453,0,21,3180
65,365,72,447,0,4,2536
60,812,462,441,0,4,1069
31,184,0,32,1,4,1683
29,9,0,29,0,40,2855
26,438,86,456,0,8,884
58,298,408,453,0,21,215
90,359,253,113,0,45,1703
150,273,1019,447,1,4,607
127,443,1066,154,0,1,1491
153,939,0,179,0,21,3359
31,185,408,453,0,21,390
31,185,625,453,0,21,3180
90,254,8,113,0,45,1694
87,380,0,109,0,45,807
99,36,484,453,0,21,589
60,812,462,441,1,4,1071
39,229,1063,447,0,40,917
153,618,337,441,0,4,0
73,429,424,447,0,4,2291
31,185,484,453,0,4,817
289,651,813,447,1,4,129
311,120,512,453,0,43,256
30,718,550,453,0,21,3180
332,510,236,447,0,45,851
303,363,408,453,0,4,47
327,389,1074,448,0,4,4139
39,229,408,453,0,21,255
251,851,752,447,0,43,602
60,812,1089,447,1,4,2120
304,360,0,365,0,21,3497
196,228,983,441,1,4,0
290,284,419,453,0,21,3361
202,389,525,453,0,21,3272
11,623,1060,447,0,4,746
84,913,0,103,0,21,3744
208,154,1132,448,0,19,802
141,652,408,453,0,21,682
318,708,408,453,0,21,499
190,823,126,228,0,39,802
227,792,473,203,0,22,1515
183,365,902,447,0,4,3
13,766,679,36,0,4,2145
61,366,961,453,0,20,3030
29,718,480,453,0,21,390
31,164,408,453,0,21,390
31,937,1015,447,0,4,2655
195,377,1132,448,0,39,802
65,671,825,453,0,21,358
292,366,899,447,0,45,2472
26,738,271,456,0,37,124
32,302,0,33,0,45,1251
27,968,408,453,0,21,652
65,406,550,453,0,4,3943
31,164,801,447,0,4,954
314,756,641,352,0,4,1548
90,678,0,113,0,4,3976
232,365,374,176,0,4,748
1,853,408,453,0,21,395
28,858,627,453,0,5,4102
37,365,408,453,0,4,3846
68,243,408,453,1,50,3840
90,146,0,113,0,45,1743
128,165,683,400,0,8,1461
239,418,969,444,0,45,2066
287,618,0,347,0,21,3538
298,154,1105,449,0,19,1625
196,381,1105,452,0,45,802
196,358,753,454,0,21,3220
60,812,314,447,1,4,3470
31,185,408,453,0,21,3540
90,690,0,113,0,4,1663
50,719,223,59,0,45,802
97,273,0,119,0,21,3216
304,603,0,365,0,21,3207
254,795,744,453,0,45,2207
31,185,625,453,0,21,3180
61,366,642,453,1,4,864
58,908,744,66,0,21,3395
38,714,0,41,0,21,3258
31,185,68,447,0,4,2677
122,768,85,441,0,4,0
243,255,527,453,0,21,3180
31,937,408,453,0,21,390
309,675,999,453,0,21,3180
83,500,0,102,0,4,3897
58,146,757,453,0,21,3865
65,365,186,309,0,4,3137
222,386,0,271,0,38,2922
90,690,0,113,0,4,1313
58,713,813,453,0,22,465
65,793,408,453,0,21,310
154,789,408,453,0,21,408
31,164,0,32,1,4,4182
75,723,625,453,0,4,3421
320,124,1105,448,0,5,4436
183,365,408,453,0,21,667
30,969,0,31,0,21,3196
57,452,0,64,0,4,3862
92,892,408,453,0,4,2697
31,164,1025,447,0,4,190
301,294,472,453,0,45,1039
28,678,554,453,0,21,402
304,909,0,365,0,21,3211
31,185,480,453,0,21,3361
127,717,408,453,0,22,2186
311,120,246,453,0,38,132
62,584,280,453,0,21,3185
1,852,50,402,0,16,1602
31,185,687,453,0,21,3565
64,366,359,447,0,45,2480
191,883,1130,448,0,5,1627
5,281,408,453,0,21,539
166,198,1059,447,0,45,836
27,7,627,453,0,5,2918
352,428,317,447,0,45,983
196,380,1105,448,0,45,802
28,713,1063,448,0,5,1602
179,67,1096,448,0,5,3835
47,17,0,53,0,5,2904
154,57,408,453,0,21,457
103,618,0,126,0,21,3538
153,618,484,453,0,21,3540
92,892,408,453,0,4,520
1,0,892,453,0,38,602
194,957,1105,447,0,43,917
154,273,480,453,0,21,872
65,365,0,74,0,4,1906
61,584,480,453,0,21,918
134,678,0,163,0,45,1769
47,17,408,453,0,21,335
13,766,679,36,0,4,3464
300,294,0,361,0,45,3481
29,9,944,453,0,40,2858
183,349,348,447,0,4,124
31,164,408,453,0,4,4062
31,185,408,453,0,21,667
72,913,0,89,0,45,1556
305,117,587,453,0,40,888
153,618,292,447,0,4,959
183,365,186,311,0,45,2753
173,246,1009,442,0,4,2072
340,927,550,453,0,21,3180
65,365,338,159,0,4,1551
309,188,309,453,0,4,2201
94,678,245,453,0,21,3180
276,719,1044,391,0,45,2249
277,969,245,453,0,21,3180
183,348,0,220,0,21,3577
84,176,0,103,0,4,1786
231,366,20,447,0,45,2474
26,903,979,458,0,4,802
60,812,314,447,0,22,3465
85,644,8,448,0,21,3220
57,451,413,453,0,21,3180
1,713,627,453,0,21,3180
310,119,1116,453,0,37,124
90,254,8,113,0,45,1742
47,957,1132,447,0,43,124
342,130,206,450,0,5,4383
204,75,1130,449,0,5,1627
93,738,1105,113,0,4,1667
241,487,1063,336,1,45,1099
174,742,1052,336,0,4,44
1,380,627,453,0,21,2766
12,304,0,12,0,16,2963
30,908,408,453,0,21,255
1,739,0,2,0,21,3274
177,573,480,453,0,21,353
12,807,890,453,0,21,3988
304,371,0,365,0,45,1445
195,657,408,453,0,21,578
332,510,236,447,0,45,864
90,359,408,453,0,21,365
208,771,5,453,1,4,2607
196,381,1132,452,0,45,802
127,45,550,403,0,35,1584
58,826,552,448,0,4,3698
196,644,523,453,0,21,3180
227,293,0,276,0,21,3330
347,344,1105,447,0,45,348
153,618,538,441,0,21,0
84,875,0,103,0,4,1786
31,937,625,453,0,21,3486
90,146,871,113,0,4,1703
284,108,587,453,0,40,887
90,146,408,453,0,21,365
241,146,1063,336,1,45,1099
316,619,1132,447,0,5,4368
173,246,872,227,0,4,1883
222,386,577,453,0,21,3180
140,434,0,167,0,5,3837
107,41,942,448,0,5,1611
19,856,924,454,0,45,802
117,337,1105,447,1,4,604
31,743,975,447,0,4,4095
120,928,0,144,0,4,4204
88,808,263,110,0,21,3197
125,156,408,453,0,21,565
163,856,898,453,0,21,3486
173,246,408,453,0,21,422
295,389,166,441,1,45,0
183,365,484,453,0,21,394
58,908,481,453,0,21,436
236,336,525,453,0,21,3180
1,542,408,453,0,21,395
243,380,742,286,1,45,4159
179,67,0,218,0,5,3832
103,618,497,453,0,21,321
12,562,281,453,0,21,3540
90,146,0,113,0,4,3976
65,365,0,74,0,4,3374
65,816,550,334,0,21,3945
214,639,146,88,0,45,1200
292,366,311,447,0,45,726
183,348,634,453,0,4,836
63,365,1034,447,0,4,2667
241,563,470,199,0,22,1515
31,185,625,453,0,21,3180
65,949,0,74,0,4,1165
85,644,59,106,0,5,2637
58,971,813,453,0,21,464
31,937,852,447,1,4,961
27,713,633,453,0,21,3988
258,266,480,453,0,21,983
208,769,0,258,0,4,1669
85,644,408,453,0,21,193
191,70,62,447,0,43,124
105,803,408,453,0,21,500
33,229,0,38,0,41,1680
30,668,408,453,0,21,249
303,525,408,453,0,4,384
65,896,550,334,0,21,3945
154,266,622,453,0,4,851
208,471,888,453,0,21,228
31,185,408,453,0,21,390
173,252,787,84,0,41,1883
122,588,298,453,1,45,911
262,365,408,453,0,21,390
227,497,0,276,0,21,3330
93,173,1105,113,0,4,1505
90,678,0,113,0,45,1356
12,380,550,334,0,45,1476
129,389,0,156,0,21,3235
77,389,386,447,0,4,2566
243,94,150,447,1,4,2282
355,380,742,286,0,45,4159
31,185,408,453,0,4,319
290,733,478,453,0,21,3361
128,358,269,400,1,45,3014
314,756,563,334,0,21,3203
31,185,687,453,0,21,3565
58,858,411,453,0,21,3180
186,68,408,453,0,21,532
31,743,687,453,0,4,420
90,678,1105,113,0,45,1743
31,937,1012,447,0,4,530
90,262,0,113,0,21,3226
31,743,408,453,0,21,406
12,858,408,453,0,21,399
1,908,888,453,0,21,491
31,743,687,453,0,20,3147
241,489,0,292,0,4,1310
352,963,543,447,0,40,1063
67,26,916,447,0,38,602
145,365,626,453,0,21,3180
65,896,550,334,0,21,3945
239,418,434,453,1,45,4089
303,525,608,194,0,21,3997
162,745,256,454,1,4,4334
196,890,1147,453,0,21,3486
183,365,480,453,0,21,518
126,486,480,453,0,21,300
101,417,625,453,0,21,3362
198,333,408,453,0,21,395
118,509,226,447,0,45,864
31,185,480,453,0,21,390
157,530,0,183,0,21,3260
43,366,311,447,0,45,726
94,468,408,453,0,21,255
33,229,245,453,0,21,3180
28,968,281,453,0,21,3540
90,146,53,443,0,4,17
303,525,0,364,0,45,2585
31,164,408,453,0,4,4060
93,871,1105,113,0,4,1667
31,185,480,453,0,21,390
260,636,1105,447,1,45,326
258,266,625,453,0,21,3180
173,246,665,453,0,4,721
241,472,492,453,0,4,3042
29,374,408,453,0,21,249
159,515,408,453,0,21,658
31,937,935,447,0,4,890
93,738,1132,113,1,45,1184
238,418,434,453,0,4,3623
302,365,161,441,0,45,0
82,670,525,453,0,5,54
68,243,721,457,1,50,2039
183,348,484,453,0,4,3662
12,587,888,453,0,21,399
313,908,625,453,0,21,3180
2,723,434,453,0,4,390
239,292,434,453,0,45,2814
190,69,126,228,0,39,802
342,814,565,453,0,21,3180
307,118,408,453,0,21,390
23,607,0,22,0,21,3534
282,832,434,453,0,0,124
183,348,408,453,0,21,400
122,914,169,441,0,4,0
186,68,985,448,0,21,3220
33,725,0,38,0,4,1271
142,803,1063,447,0,4,602
67,623,752,447,1,43,851
196,231,408,453,0,21,307
367,337,1105,453,1,45,602
157,957,1073,111,0,21,3569
106,566,601,453,0,4,4015
84,259,484,453,0,21,490
31,743,671,453,0,4,3444
57,970,481,453,0,21,133
173,246,1009,442,0,4,2027
104,503,0,127,0,21,3186
261,864,480,453,0,21,660
10,695,625,453,0,38,602
221,344,1072,448,0,5,1592
151,957,408,453,0,21,454
304,603,0,365,0,21,3206
183,349,0,220,0,21,3509
18,917,69,453,0,37,124
304,603,408,453,0,21,288
90,254,8,113,0,45,1742
84,738,0,103,0,21,3364
219,187,0,268,0,21,3230
234,745,1107,447,0,40,4373
31,185,224,447,0,4,221
183,365,0,220,0,45,2944
220,84,543,448,0,5,1620
31,185,480,453,0,21,3361
290,568,0,349,0,4,1159
183,750,32,447,0,45,695
185,620,194,447,0,45,2327
251,615,280,453,0,21,3486
30,10,944,453,0,40,2858
31,185,625,453,0,21,3486
90,896,0,113,0,45,1743
88,588,1132,110,1,45,2293
31,743,674,453,0,4,4225
175,324,550,453,0,21,3180
141,773,579,453,1,17,3746
295,389,1074,448,1,45,1642
90,350,271,453,0,4,124
64,190,8,447,1,4,775
93,738,1132,113,0,45,1185
29,665,0,29,0,21,3196
299,294,0,360,0,45,3481
31,185,0,32,0,4,3982
237,167,38,447,0,43,847
141,652,1105,447,1,4,2291
31,937,464,453,0,4,788
114,787,0,139,0,45,2367
92,276,1132,113,0,4,1327
241,93,0,292,0,4,1547
90,359,253,453,0,45,1007
320,124,1132,448,0,5,1624
84,146,408,453,0,21,290
57,678,482,453,0,21,3752
90,33,216,441,0,4,0
208,874,0,258,0,21,2768
47,17,309,449,0,5,2053
241,380,742,292,0,45,4278
183,349,348,447,0,45,694
65,676,825,453,0,4,3728
58,468,410,453,0,21,214
18,917,1074,448,0,40,2679
48,619,408,453,0,21,581
173,246,1009,442,0,4,2027
307,118,271,448,0,4,2080
14,783,408,453,0,4,2793
224,219,0,273,0,11,1737
31,164,625,453,0,21,3180
145,365,803,311,0,45,44
47,279,514,453,0,21,3486
44,654,8,447,0,41,126
14,389,1082,309,0,4,2294
255,612,0,312,1,4,3040
99,758,408,453,0,21,256
127,443,736,346,1,2,763
101,417,408,453,1,4,2560
341,344,0,413,0,45,4325
224,168,408,453,0,4,836
72,142,0,89,1,45,2369
31,164,480,453,0,21,390
12,825,633,453,0,21,3180
162,60,911,453,0,37,124
93,738,1161,113,1,45,4432
65,602,0,74,0,21,3298
14,3,484,453,0,21,256
238,441,434,453,0,45,4089
58,562,0,66,0,21,3561
31,164,0,32,0,4,4061
31,937,408,453,0,4,4405
194,957,0,243,0,21,3297
28,713,0,28,0,5,4243
278,719,211,448,0,21,3220
31,185,625,453,0,21,3486
65,676,550,448,0,4,3727
31,863,602,447,0,4,483
202,389,69,453,0,21,3182
212,884,1105,447,0,45,2317
153,618,292,447,0,4,609
91,690,871,113,0,4,1320
65,622,408,453,0,21,310
304,630,0,365,0,45,2556
307,118,0,368,0,21,3234
12,741,1063,448,0,5,1604
31,945,408,453,0,21,413
43,366,1105,447,0,3,820
1,678,888,453,0,21,399
267,719,223,59,0,45,1210
301,294,243,447,0,45,964
306,957,918,447,1,4,2345
153,405,484,453,0,21,3486
63,178,8,425,0,45,802
264,229,550,333,0,31,1378
12,380,715,286,0,45,815
307,118,408,453,0,21,353
280,193,407,188,0,45,802
29,665,408,453,0,21,249
141,641,408,453,0,21,836
101,417,480,453,0,21,983
29,380,742,286,0,45,802
177,573,0,216,0,4,1160
106,40,942,454,0,5,1611
153,618,0,179,0,4,1237
122,913,1105,447,0,4,124
352,884,358,421,0,39,802
159,479,408,453,0,4,836
105,526,0,130,0,21,3246
31,937,417,453,0,4,983
238,418,434,453,1,45,4089
31,937,851,447,1,4,3966
31,164,687,453,0,21,3565
31,945,688,453,0,21,3486
314,496,408,453,0,21,312
65,365,0,74,0,4,1371
1,562,408,453,0,21,652
31,185,625,453,0,21,3180
228,639,70,309,1,4,2783
31,185,480,453,0,4,3766
48,619,480,453,0,21,591
1,236,931,454,0,39,802
90,678,590,453,1,4,826
14,3,976,448,0,39,802
14,3,408,453,0,21,3487
227,780,408,453,1,4,2306
84,648,0,103,0,21,3364
31,743,697,453,1,4,615
1,587,633,453,0,21,3988
88,303,550,456,0,45,124
31,937,87,447,0,4,4098
327,389,69,453,0,4,4146
225,725,0,274,0,4,1272
353,412,0,427,0,21,3352
106,40,809,448,0,5,4049
239,265,306,453,0,45,725
197,303,939,443,1,45,124
45,344,1105,447,1,42,725
228,639,146,88,1,4,1196
84,644,408,453,0,21,290
31,185,408,453,0,21,667
137,803,625,453,0,38,602
26,738,271,453,0,37,124
183,365,626,453,0,21,3565
58,825,0,66,0,16,2658
31,937,1012,447,0,4,697
44,650,752,447,0,45,604
257,353,408,453,0,21,836
134,50,579,453,0,6,3746
183,348,0,220,0,21,3257
26,181,484,453,0,45,801
122,738,1105,447,0,45,725
123,401,871,447,0,4,44
269,734,888,453,0,21,468
27,858,408,453,0,5,4101
26,179,484,453,0,45,725
198,347,408,453,0,21,390
30,10,194,448,0,40,1636
263,800,351,447,1,4,985
198,635,480,453,0,21,493
313,663,408,453,0,21,571
273,695,565,453,1,45,602
12,971,281,453,0,21,2776
191,883,625,453,0,45,735
56,691,408,453,0,22,218
170,957,0,209,0,21,3321
197,303,939,443,1,8,983
291,112,437,447,0,43,917
307,118,484,453,0,4,3485
198,183,210,107,0,46,1559
141,773,991,447,1,4,2275
57,825,0,64,0,16,2658
125,156,484,453,0,21,587
219,83,543,448,0,21,3220
57,858,408,453,0,21,302
303,525,0,364,0,45,1841
153,601,484,453,0,21,3631
198,323,211,402,0,39,802
244,514,750,432,0,21,3220
90,254,8,113,0,45,1743
58,908,0,66,0,21,3561
90,359,253,113,0,45,1743
177,573,550,453,0,21,3180
10,691,408,453,0,4,836
31,743,456,453,0,4,941
5,289,626,453,0,21,3180
57,970,481,453,0,21,133
257,924,408,453,0,4,851
154,387,408,453,0,21,502
31,937,625,453,0,4,3753
232,838,442,447,1,4,602
224,87,484,453,0,21,3180
1,741,633,453,0,5,4247
267,719,693,59,0,45,802
31,185,484,453,0,21,413
57,858,481,453,0,21,212
7,686,137,453,0,21,3486
71,273,408,453,0,21,314
215,252,74,447,0,4,4273
241,563,625,453,0,37,124
342,130,309,450,0,24,1642
286,109,683,447,0,8,725
65,365,0,74,0,4,1575
177,66,550,453,0,21,3988
288,975,625,453,0,21,3180
199,389,408,453,0,21,203
95,269,408,453,0,21,390
232,365,120,96,0,45,1231
176,389,0,215,0,4,1917
354,389,408,453,0,21,203
176,389,408,453,0,21,203
228,639,858,309,1,45,2785
197,220,1105,447,0,36,2291
31,185,255,447,0,4,962
31,164,408,453,0,21,390
307,118,271,448,0,4,2080
31,937,1125,31,0,4,1405
65,229,0,74,0,43,1529
140,379,408,453,0,21,323
303,525,607,233,1,45,1885
31,164,687,453,0,21,3565
58,146,815,453,0,21,3930
78,646,0,95,0,45,1363
146,957,0,172,0,21,3742
145,365,480,453,0,21,394
179,67,916,334,0,5,3834
1,739,752,453,0,45,725
31,743,625,453,1,4,3817
31,937,1125,31,1,4,1405
208,967,195,447,1,4,544
198,236,281,453,0,41,525
310,619,480,453,0,21,591
1,968,888,453,0,21,493
173,210,408,453,0,21,223
159,515,399,453,0,21,3361
301,294,944,447,0,45,2971
57,971,481,453,0,21,133
57,146,0,64,0,21,3397
356,719,768,304,0,14,1422
31,164,78,447,1,4,4293
31,743,309,447,0,4,279
77,389,104,447,0,4,2566
307,118,690,453,0,4,3565
140,434,408,453,0,21,430
122,648,539,447,0,45,2275
141,354,1105,447,0,45,638
153,618,484,453,0,4,864
101,416,625,453,0,21,3185
198,635,408,453,0,21,493
90,350,0,113,0,4,1867
58,825,408,453,0,21,303
219,83,0,268,0,21,3308
239,778,434,453,0,45,4089
157,156,480,453,0,21,390
31,164,190,447,1,4,835
